text,comment
با 2375 منطقه 3 فرهنگیان قبولم؟,1
بستگی به رقیبای داخل استانتون داره,0
فک نکنم منم 2500 هم,0
سلام دوستان ببخشید من سال اینده میخام با کنکور انسانی کنکور زبان هم بدم نظرتان برای قبول شدن دبیری زبان فرهنگیان باید حداقل چه درصدهایی بزنم!؟,1
من امسال با میانگین 66 تراز نزدیک 9500 گرفتم (و رتبه 211 منطقه سه- فقط برای اینکه یه خورده دستتون بیاد چطوری بوده ترازدهی امسال),0
من گفتم 70 80 برای دعوت وگرنه منم پارسال مجاز شدم انتخاب رشته کردم ولی دعوت نشدم مهمه دعوته گل,0
دوست عزیزی که زدی میانگین 70 80 لطف کنید اگر مطمن نیستید نظر ندید ، میانگین 70،80 به شما تراز بالا 10000 میده درحالی که برای فرهنگیان به 6500 نیاز دارید درصد‌ها هم میانگین عمومی ترجیحا بالای 50 ،اختصاصی هم بالای 30 باشه قطعا مجاز خواهید شد,0
میانگین 70 80,0
منطقه 2 هستم میشه با تراز بگین,1
سلام به نظرتون با درصدای عربی 30 دینی 63 ادبیات صفر دیان عمومی 40 دبان تخصصی 45 رتبم چند میشه😣😣 لطفا بگین,1
سلام،بااینکه اختصاصیم صفریامنفیه نمیدونم چراتراز8000بهبالابهم میده؟البته عمومیام هم میانگین50میشه!😐😐😐,1
به نظرتون میتونه منطقی باشه؟,0
کجا تخمین زدی؟,0
کسی میدونه با این درصدا منطقه 2 حدود رتبه ام چند میشه؟برای تخصصی نگرانم فقط چون خیلی کمه ادبیات 44 عربی 72 دینی 58 زبان عمومی 77 زبان تخصصی 42 ممکنه بخاطر تخصصیه رتبم خراب شه؟یا عمومیا هم تاثیر خودشونو دارن؟,1
ضعف در زبان تخصصی رو ، با تقویت عمومی‌ها پوشش بده که خیلی ضربه نبینه رتبت,0
درصداتون خیلی خوبه ، بله ممکنه زیر 3000 هم بشه ، امیدتون به خدا ، تخصصی امسال مثل 98 سخت بود تقریبا ، درصدتون خوبه,0
ممکنه زیر 3000 بشه؟,0
عمومی هاتون تقریبا مثل منه البته من تخصصی رو 60 زدن اونقدرهام که فک میکنین تخصصیتون بد نیس,0
سلام بچه‌ها بنظرتون با این درصدا مصاحبه فرهنگیان دعوت میشم؟و اینکه رتبم حدودا چند میشه؟ تخصصی 50 زبان عمومی 50 دینی عربی 40 ادبیات 30,1
مگه فرهنگیان زبان هم میگیره؟,0
اره خوب زدی،خیالت راحت,0
سلام با درصدای ادبیات 50 عربی 50 دینی و زبان 60-70 و زبان تخصصی 30-40 میشه دانشگاه تهران یا دانشگاه دولتی توی شهر تهران قبول شد؟منطقه 1,1
بچه‌ها با ادبیات 50 عربی 50 دینی 60-70 زبان عمومی 60-70 و زبان تخصصی 30-40 میشه دانشگاه تهران یا یکی از دانشگاه‌های دولتی شهر تهران قبول شد؟,1
سلام فارسی66عربی70دینی70 زبان غمومی40 تخصصی 16 درصد میشه زر 1000بشم منطقه3,1
رتبه 1 میشی اصن,0
لطفن کسی ک میدونه بگه مردم استرس ی سال پشت کنکورم فارسی 26 دینی 57 عربی 64 زبان 64 تخصصی 50 میشه قبول شد؟,1
اره چون زبان تخصصی که خیلی مهم هستش رو خوب زدی,0
زبان میشی,0
قبول میشم؟,0
درصدات خوبن ولی نمیشه رتبه زبان رو تخمین زد چون به خیلی چیزا ربط داره ولی در کل درصدات خوبن فقط فارسی یکم پایینه,0
زبان تخصصی رو شماها چطور یاد میگیرید؟من درسای عمومیم عالین ولی نمیدونم چطور زبان تخصصی رو بخونم ک کنکور 1401 یه رتبه و تراز خوبی بیارم,1
زبان تخصصی بخش‌های مختلفی داره تو امتحان دیگ واس هر بخشش دو تا کتاب خوب بگیر بخون ماه اخرم تست هاشو بزن فینیش,0
من خودم از کتابای کمک آموزشی استفاده کردم حتی خود کانون هم یه کتاب داره که سوالات کنکور رو توش داره,0
وقتی آدم می‌تونه در کنار رشته‌ی اصلی که دوست داره بره یه آموزشگاه زبان ثبت نام کنه و در کنارش زبان دلخواهش رو ادامه بده چرا باید به عنوان یه رشته‌ی دانشگاهی بهش نگاه کنه؟! نه بچه ها. دیگه مثل قدیم نیست. آیندتون رو به خاطر حرفای سطحی به خطر نندازین.,1
دقیقا یکی از مشکلات کشور ما اینه که بچه‌ها برا اساس علایق خانواده انتخاب رشته میکنن نه بر اساس علایق خودشون و آخرش فشار زیادی به اون شخص وارد میشه,0
دو سال از کنکور محروم هستم فقط و فقط به خاطر انتخاب نادرست. بچه‌ها چشم و گوشتون رو خوب باز کنید تا بهترین‌ها رو انتخاب کنید. هیچ چیز مثل عمر آدمیزاد ارزشمند نیست. حتما بر اساس توانایی‌های فکری و ذهنی و جسمی تون انتخاب کنید رشته‌ها رو. این مسیری هست که شما تا آخرش باید تنهای تنها برید. هر جا خسته شدید و کم آوردید مسئولیتش به عهده‌ی خودتون هست. از خدا می‌خوام بهترین‌ها رو براتون رقم بزنه. و من الله توفیق.. .,1
منم مثل تو بودم اما وقتی کرونا گرفتم و بستری بخش کرونا شدم تنها کسی اومد بیمارستان و بخش تنها مادر و پدرم اومد با احتمال ابتلا شدن هیچ کس نیومد حتی محوطه بیرونی بیمارستان چون مادرم نتونست یک روز بیاد به دلیل اجباری و مهم و بیمارستان کاری داشت فقط گرفتن یک برگه از دفتر ریاست نه بخش کرونا و اورژا هیچ کس بیمارستان نیومد با اینکه بهشون گفتم و خواهش کردم روز بعدش مادرم اومد اون لحظه فهمیدم که حرف نزدیک‌ترین افراد هم مهم نیست چون در سخت‌ترین لحظات هیچ کس حاضر نیست کمک کند مدیر ثبت کند چون واقعیته,0
چطور دوسال کلا روزانه یکساله,0
در ارتباط با سوال دوست عزیزم. من پارسال کنکور زبان دادم و چهار صد و پنجاه منطقه 2 شدم. علی رقم میل باطنیم و فقط و فقط بر اساس حرف اطرافیان و دو سه تا مشاور عزیر رفتم رشته‌ی زبان و ادبیات چینی دانشگاه تهران. اما وسط راه کم آوردم. چون رشته‌ی سهلی نیست. همه می‌گفتن یکی دو سه ترم بگذره درست میشه؛ اما روز به روز سخت‌تر شد. اعصاب قوی می‌خواد. تمرین هر روز می‌خواد. من که بهترین انتخاب‌ها پیش روم بود؛ از فرهنگیان گرفته تا بهترین دانشگاه‌های کشور. آیندم رو فقط بر اساس حرفای بی پایه و اساس نابود کردم.,1
بعله رشته‌های زبان استعداد عالی میخواد ولی یه عده حتی نگاهی به الفبای اون زبان ننداختن میرن انتخابش میکنن و حق یکی که علاقه و استعدادشو داره ولی به هر دلیلی یکم رتبش از شماها بدتر شده پایمال میشه فقط بخاطر اینکه بقیه به سودشون نگاه میکنن نه استعداد و تواناییشون،کاش این قضیه فرهنگ سازی بشه مثل سیل بچه‌ها به سمت پزشکی که چند دهه است اتفاق میوفته,0
با این درصدا ترازم چند میشه و اینکه برای فرهنگیان مناسبه؟ منطقه 3 هستم...ادبیات 20 دینی 60 عربی 70 زبان عمومی 50 زبان تخصصی 10,1
بچها لطفا یکى بهم بگه با درصدهاى حدودى، ادبیات 10 معارف 60 عربى 20 زبان عمومى 80 زبان تخصصى80. ممکنه یه دانشگاه خوب دولتى قبول بشم؟ رشتمم فرقى نمیکنه برام ادبیات باشه یا مترجمى، احتمالا آموزش رو انتخاب نمیکنم چون تعداد زیادى از بچها متقاضى ان. :(,1
ادبیات و عربی پایینه ولی چون میگید نمیخواید اموزش رو بزنید احتمال زیاد اونارو قبول بشین ولی چه دانشگاهی دیگه نمیدونم . بستگی به انتخاب رشته داره,0
با این درصدا رتبم چند میاد توی منطقه3 و اینکه برای دبیری زبان انگلیسی فرهنگیان مناسبه؟(ادبیات 25_دینی60_عربی70_زبان 50_زبان تخصصی 10),1
درصد تخصصیت خیلى پایینه، عمومیات بد نیستن اما فرهنگیان چشمم آب نمیخوره. اما به هرحال امیدوارم که قبول شى,0
سلام، بچه‌ها خسته نباشید. خواستم این موضوع رو با شما در میون بذارم که راهنمای مسیر انتخاب رشتتون باشه. من دانشجوی انصرافی زبان چینی دانشگاه تهران هستم. موقع انتخاب رشته به هیچ وجه بر اساس حرفای اطرافیان و مشاوران انتخاب نکنید رشته‌ها رو. وگرنه به سرنوشت من دچار میشین و دو سال از زندگی عقب میوفتین. زبان چینی رشته‌ی بسیار سخت و طاقت فرسایی هست، و نیاز به انرژی بسیاری داره.یک وقت نکنه که وسط راه کم بیارید. امید آنکه در تمام مراحل زندگی پیروز و پایدار باشید.,1
سلام میگم رشته زبان چینی چجوریه من میخام برم گفتی سخته یه حسی نا امیدی بهم دست داد🙂,0
450 منطقه 1 اعصاب قوی می‌خواد. نیاز به تمرین مکرر داره. بسیار فرار هست. من برای این رشته ساخته نشده بودم. اما شما با چشم و گوش باز انتخاب رشته کنید.,0
از چه لحاظ میگین سخته و اینکه با چه رتبه ای قبول شدین,0
سلام به نظرتون با این درصدها حدود رتبم چند میاد؟ منطقه 2 : فارسی 53/عربی 68/دینی 70/زبان عمومی 85/زبان تخصصی 72,1
زیر هزار میاری,0
زیر 500 میاری,0
زبان عمومی 53 دینی 60 عربی 75 ادبیات 30 زبان تخصصی 30 میشه امیدی به دعوت به مصاحبه فرهنگیان رشته زبان انگلیسی داشت؟ استان فارس پسر,1
اره انشاالله,0
دوستان با درصد‌های فارسی 40 عربی 72‌و دینی 65 و زبان عمومی 69 و زبان تخصصی 62 منطقه 1 زیر 1500 میشه یا سه رقمی شانسی دارم ؟,1
ها کاکو چرو ندری...,0
سلام دوستان با ارزوی موفقیت برا همه درس خونا😂 با این درصدا ب نظرتون تو منطقه سه چه رتبه ای میارم؟ ادبیات50 دینی80 عربی65 زبان عمومی40 تخصصی20🙏🙂,1
سلام به نظرتون با درصد ادبیات 20 عربی 83 دینی 78 زبان عمومی 77 و تخصصی هم 45 حدودا چه رتبه ای میشه ؟ آیا شانس دعوت به مصاحبه فرهنگیان هست؟ ممنون میشم اگه میدونید جواب برید,1
بله دعوت میشید,0
منطقه دو مازندران,0
منطقه دو مازندران,0
چه استان و شهرستانی هستید؟,0
سلام. من با کلیدای سنجش حساب کردم درصدامو لطفا بهم بگین با این درصدا حدودا رتبم چقدر میشه و ممکنه ترازم بالای 6500 بشه؟ ادبیات و عربی 22 دینی 56 زبان عمومی 79 زبان تخصصی 63,1
اره اره بالای7هزارمیشه,0
سلام میشه لطفا بهم بگین با ادبیات 24 عربی 53 دینی 62 زبان عمومی 68 زبان اختصاصی 49 چجوری میشم ؟از نظرتون میشه رفت دولتی ؟,1
سلام خواهش میکنم جواب بدید در بد‌ترین حالت رتبه این درصدا چی میشه منطقه 2 تخصصی 87 عمومی 100 دینی 30 عربی 30 ادبیات 0,1
چرا سایت کانون تخمین رتبه منحصرا زبان نداره ؟ با ادبیات 44 عربی 52 دینی 40 زبان عمومی 60 تخصصی 40 رتبه منطقه دو حدودا چقدر میشه ؟,1
حدودا بگیری منطقه یک .3500 با تراز8100..بازم بستگی‌به هزارو یک‌چیز داره,0
دوستان با درصدهای فارسی 35 عربی 72 دینی 50 زبان عمومی 66 و زبان تخصصی 59 منطقه 1 رتبم حدود چند تاچند میشه ؟,1
1400 اینا,0
سلام بچه‌ها کسی میدونه زبان دانشگاه تهران تا چه رتبه ای منطقه یک قبول میکنه؟,1
جدی🤩 مرسیی جواب دادین,0
زیر 600,0
سلام.درصدام اینطوریه .ادبیات 60 عربی 72 .دینی 60 .زبان هم 60 .تخصصی هم 25تا 30 .رتبم حدودی چند میشه؟,1
حدودا 1400 تا 1600 منطقه یک میشی,0
ادبیات 66 عربی 96 دینی20 زبان عمومی 45 اختصاصی 88 امیدی به فرهنگیان هست؟ رتبم چندمیشه؟,1
پسر یا دختر؟,0
سلام دوست عزیز من خودم ورودی 98 زبان هستم به احتمال زیاد و با توجه به کمبود معلم قبولی,0
ان شاالله قبول شید ، فقط یه چیزی اگه خواستین توی بخش رتبه براساس رشته دانشگاهی ، دانشگاه فرهنگیان فارس بزنید ببینید ، خیلی کمکتون میکنه,0
استان فارس. شیراز هستم.,0
ببخشید میشه بپرسم کدوم استانید؟ بله خیلی رتبه خوبی کسب میکنید ، ان شاالله قبول شین,0
سلام با این درصدا امیدی هست رتبم بشه زیر 1000 توی منطقه 3؟ ((( ادبیات 30 دینی 60 عربی 70 زبان عمومی 50 زبان تخصصی 20))),1
نه عزیز دیگه شانس بیاری خیلی 4000 تا 3000,0
سلام دوستان عزیز. ادبیات 21 دینی54 عربی58 زبان60 زبان ت 43.اموزش اوکیه؟:((((,1
منطقه1 .همون منظورمه,0
سلام و وقت بخیر منطقه دو هستید? دانشگاه فرهنگیان رو منظورتون هست? چون کمبود معلم هست احتمالا بیارید .,0
کاش برای زبان هم تخمین رتبه داشتیم,1
سلام بچه‌ها میشه یه نظر بدید با درصد‌های زیر رتبم تقریبا چند میشه (منطقه دو) تخصصی 60 زبان عمومی 60 ادبیات 44 عربی 40 دینی 40 ؟🤔,1
حدود 1200 تا 1400,0
با این درصدها و سهمیه منطقه سه امکان داره سراسری بیارم؟ ادبیات48 دینی 0 عربی25 زبان 58 تخصصی 30,1
سلام دوستان بنطرتون با درصد‌های ادبیات 17 معارف 12 عربی12 زبان عمومی 90 و تخصصی66 میتونم فرهنگیان بیارم؟,1
چرا احتمالش هس میانگین درصد کلت شده 49 و فقط به عملکرد سایر بچه‌ها داره که اگه پایین ب نسبت باشه میاری ..,0
زبان تخصصی خوبه و زبان عمومی عالیه ولی مابقی عمومیها خیلی خیلی پایین هست,0
عمومیا پایینه گمون نکنم,0
سلام میانگین ترازم برای تجربی که تا عید آزمون میدادم و زبان هردوعه وگرنه میانگین زبانم 6100 هست درصد‌های کنکورم تخصصی 71 ، ادبیات 42 ، عربی 50 ، دینی 70 ، زبان عمومی 77,1
تخمین رتبه برا زبان بزارین لطفن,1
سلام دوستان امیدوارم حالتون خوب باشه بچه‌ها کنکور زبان اینارو زدم چه جوری بوده؟کجامیاره به نظرتون ؟ منطقه 3 ادبیات: 56 عربی: 71 دینی : 91 زبان : 36 زبان تخصصی : دقیق یادم نمیاد چند زدم حال حوش شاید 10 درصد,1
من موندم هنوز کلید نیومده چجوری درصداتونو حساب میکنید :/ . تازه اینجا ام کلیدای کانونه کلیدای سازمان سنجش ملاکه :/,1
واقعا این مسأله چند روزیه که برای منم سواله.,0
فکر تهران قبول شدنو باید از سر بیرون کنیم😑,1
تهران تا چه رتبه ای قبول میکنه میدونی شما؟,0
دوستان بنظرتون تو کنکور زبان سطح عملکردشون نسبت به کنکور98 چطور بود با توجه به سطح علمی امسال نسبت به 98 و اسونی زیاد 98 و یه ذره سخت‌تر 1400..؟ با ادبیات22. عربی57.دینی55.زبان ع 55. زبات ت 43 اوکیه ؟,1
؟دوستان؟,0
بچه‌ها تورو خدا هرکی میدونه بگه با درصدای ادبیات:41 عربی:50 دینی:21 زبان عمومی:57 زبان تخصصی :32 منطقه‌ی دو میتونم فردوسی قبول شم؟چه زبانی؟ حتی شبانه زبان ادبیات انگلیسی فردوسی نمیشه؟,1
حتی شبانه هم نمیشه؟ زبان ادبیات فرانسه چطور؟,0
نه متاسفانه رتبتون تو منطقه حدود 5000 میشه و فردوسی نمیشه,0
بگین لطفا..,0
و اینکه اگه میدونین بگین فکر میکنین رتبم تقریبا چقدر میشه,0
سلام دوستان با درصد‌های عمومی معارف 65 فارسی 25 عربی 70 زبان 85 و زبان تخصصی 50 امیدی به فرهنگیان هست؟!,1
منم مشکل شما رو دارم ولی فرهنگیان همه بستگی که نیاز شهرستانتون به دبیر ، متقاضی تو شهرستان و جنسیت داره ، درصد که هیچ از رو رتبه هم نمیشه واسه فرهنگیان نظر داد .,0
سلام دوستان با درصد‌های تخصصی 90 عمومی 100 دینی 40 عربی 30 ادبیات 0 میشه امیدی به روزانه تو دانشگاه‌های تهران داشت؟,1
نمیدونم ولی تخصصی رو عالی زدی امید داشته باش امیدوارم که بشه,0
تخمین رتبه بزنید,0
بچه‌ها بنظرتون منطقه سه با فارسی 36، عربی 44، دینی 45، زبان 54 زبان تخصصی 19، چه رتبه ای میشه؟ به فرهنگیان امیدی هست؟,1
البته مونده به استانتون..من پارسال با درصدای بهتر نتونستم قبول شم و از تجربی رفتم آموزش ابتدایی,0
من پارسال با این درصدا 4000 شدم فرهنگیان قبول نشدم از تجربی رفتم پیراپزشکی,0
من تقریبا درصدام مثله تو هست ولی نمی‌دونم بنظر من که درصدامون اصلن خوب نیست😥 خدا من چیکار کنم دوست دارم جوابش هم زود بیاد نمیتونم این یک ماه رو طاقت بیارم,0
چه زمانی کلید اصلی و نهایی میاد؟ (اینجا فقط کانون ـه اگه کلید اصلی بیاد گزینه نهایی با رنگ سبز نشون میدن),1
کلید اصلی فردا یا دوشنبه میاد,0
بچه‌ها یه سوال خیلی مهم دارم سازمان سنجش فقط دفترچه اِی رو میذاره من که دفترچم دی بوده از کجا میتونم دفترچه دی رو پیدا کنم؟,1
خب خیلی که از آزمون نگذشته دفترچه ای رو دانلود کن جوابا یادت میاد . بعد با کلیدا تطابق بده .,0
نمی تونی پیدا کنی,0
برا همه کنکورا رو سریع گذاشتن فقط زبان مشکل داره؟,1
فکر کنم سر جوابا به توافق نرسیدن:)),1
سلام کلید,1
پس چرا کلید نمیذارید,1
کلیدکلید,1
کلید رو بذارین,1
اونایی که رشته شون منحصرا زبانه تو مدرسه فقط زبان خوندن؟ چه زبان هایی؟ بعد تو دانشگاه زبان هایی مثل چینی و ... میخونن؟ بعد با اون جیکار میکنن؟,1
نه ما عمومی‌ها رو میخونیم ولی از نظرم زبان تخصصی و کلاس زبان خیلی به همه کمک میکنه چون متاسفانه برای زبان تخصصی منبعی وجود نداره,0
ما تو مدرسه یکی از سه تا رشته نظری میخونیم و درکنار کاری که انجام میدیم جدا برای منحصرا زبان میخونیم حالا اگه بخوای بری زبان چینی و ژاپنی و روسی و.. فقط عمومی کفایت میکنه تو کنکور چون تخصصی ضریب نداره ولی اگه بخوای انگلیسی بخونی سوالای تخصصیت انگلیسیه و باید بزنی و اگ بخوای المانی و فرانسه هم بخونی به همین روال تخصصیت به این زبان هاست درکل اگه میخوای بیای تو این رشته بهت توصیه میکنم یا برای این رشته کلا بخون یا برو سمت رشته اصلیت چون دوتایی خیلی بهت فشار میاد مخصوصا اینکه کنکور زبان بی منبعه,0
کلید لطفن,1
به نظرتون با درصدهای فارسی 30 عربی 30 معارف 40 زبان ع 40 زبان ت 40 میتونم آموزش زبان انگلیسی ایلام قبول شم؟ 😭😭😭,1
سلام.فرهنگیان فقط تراز‌علمی‌نیس ک .مصاحبه خیلی مهم هست.تو تراز علمیت درسته..ینی6500 ب بالاس. ان شاالله قبول بشی.,0
مگه جوابا اومده :((( ؟,0
انشالله که قبول شید دوست عزیز 🌹,0
سازمان سنجش دفترچه اختصاصی 99 رو ب جا 400 گذاشته ک,1
برا آموزش زبان انگلیسی رتبه چند توی منطقه دو باید بیاریم؟,1
بچه‌ها ب نظرتون با رتبه زیر 5/6 هزار منطقه 3 میشه زبان چینی دانشگاه تهران قبول شد؟,1
آره فک کنم,0
نه نمیشه,0
نه نمیشه... باید درصدای عمومیتو ببینی,0
رتبت تو زیرگروه 4 مهمه البته,0
تهران نشه فردوسی میشه تهرانم میشه احتمال خیلی زیاد,0
بچه‌ها ب نظرتون میشه با رتبه زیر 5 /6 هزار منطقه 3 دانشگاه تهران زبان چینی قبول شد؟,1
سلام ب دوستان ...من زبان چینی مد نظرمه اونم دانشگاه خوب و زبان تخصصی هم براش ضریبش صفره..به نظرتون با درصدایه عمومیه 40 یا 50 میشه بیارم؟,1
با عمومی 90 تخصصی 70 عربی 70 دینی 50 فارسی 0 امیدی به روزانه کرج هست؟,0
زبان فرانسه عشق من.😍😍😍🥰,0
منم همینو میخام ن فک نکنم...,0
منم همینو میخام فک نکنم...,0
چرا گزینه‌های دفترچه منتشر شده با خود ازمون فرق میکنه ؟,1
چون چند سری سوال وجود داره و گزینه هاشون جابه جان برای جلوگیری از تقلب و اونی که منتشر میشه سری ای هست,0
سلام خسته نباشین برای فرهنگیان رتبه باید چند بشه؟,1
ی سوال اینایی ک میان تو این نظر خواهی شرکت میکنن اونایی هستن ک تو کانون منحصرا زبان آزمون دادن یا کلا هر کی کنکور زبان شرکت کرده میتونه نظر بده؟,1
من رفتم توی صفحه شخصی ، اونجا تونستم نظر ثبت کنم,0
منی که اصلا شرکت نکردم الان دارم نظر میدم,0
بچهاا من واقعا تلاشمو کردم و امیدوارم هرکی مثل من تلاششو کرده انشالا ب اون چیزی ک میخاد برسه ب امیدخدا😊😊,1
از نظر من کنکور امروز خیلی استاندارد بود جز ادبیات ولی حیف شد اگه یه سال وقتم رو برای تجربی نمیزاشتم الان زبان علامه طباطبایی قبول بودم همین الان رتبم بین 5تا6 هزاره اگه می‌خوندم چی میشد,1
وای منمم.حیف شد وقت گذاشتم رو تجربی اگه رو زبان وقت میزاشتم یه چیزی میشدم الان,0
از زیر شاخه‌های کنکور زبان چه رشته ای میتونیم بریم؟,0
منم همینطور 🥺,0
متاسفانه کلی سر ادبیات موندم و وقت واسه عربی کم اوردم. یعنی هم ادبیات کم زدم هم عربی به نسبت اون همه درس خوندنم:)...به نظرتون با این درصدا کجا میتونم قبول شم؟: ادبیات 15 یا 20/ عربی 40یا 45/ دینی حدودا 50یا 60/ زبان عمومی نمیدونم چیکار کردم چون خیلی سریع زدم ولی سابقه نداشته تا حالا زیر 90 بزنم بنظرم بالای 90 میشم/ تخصصی بین 60 تا 75 درصد میشم براساس سوالای شک داری ک جواب دادم,1
زیر 5000 کشوری,0
وقتی که کارنامه‌ها اومد برای رتبه‌ی زبان انگلیسی، باید زیرگروه 1 رو نگاه کنیم، نه؟,1
به نظرم عمومی هاش نسبت به سال‌های قبل و کنکور‌های رشته‌های دیگه سخت‌تر بود و متن‌های زبان تخصصی هم برای من بسیار وقت گیر بود و بارها مجبور شدم به متن مراجعه کنم.,1
بچه‌ها کسی میدونه برای قبولی و دعوت به مصاحبه دبیری چیو ملاک قرار میدن مثلا درصدا یادرس خاصی رو ؟ غیر از تراز 6500 به بالا,1
فرق بین تراز و رتبه چجوریه در کل؟,0
مصاحبه نه محاسبه😅,0
اینکه منطقه چقدر معلم نیاز داره و اینکه محاسبه رو خکب بدی دیگه,0
نه درصد خاصی ملاک نیس,0
واقعا چرا باید تو کنکور زبان، ادبیات ضریب 4 باشه ولی زبان عمومی ضریب 2!؟,1
نه می‌دونم ، ببینید می‌دونم پرچم میشه رایت درفش علم بیرق ، پرسیدم یه کلمه ((رایت)) توی یه گزینه اومده بود ، رایت دیگه ای نداشتیم توی گزینه‌های دیگه,0
کاربر 742، فک کنم منظور سوال رو اشتباه فهمیدی! سوال گفته بود یه کلمه معنیش در همه گزینه‌ها اومده ولی تو یه گزینه نه! اگه اون گزینه رو زده باشی آره درسته. تو سه تا گزینه دیگه کلمات رایت، بیرق و درفش بود که معنیشون می‌شد پرچم.,0
ایشالا آره,0
درس عمومیه دیگه تو بگو اصلا ریاضیا واسه چی باید عربی بخونن,0
یه سوال داشتم ببخشید من استرس گرفتم ، توی سوال ادبیات که معانی پرچم بود فقط یه گزینه کلمه رایت داشت همونم جواب بود نه؟,0
سخت بود,1
به امید بهترین رتبه برای همتون🌼,1
تایتل متن دوم تخصصی رو چی انتخاب کردید ؟🧐 من خوشحالی: یک توهم رو زدم 😟,1
باید بگم که درسته اگه دقت کنین توی متن گفته بود که در ابتدا که متن کلا یه پیش بینی و پیریدیکت هست که انجام شده قطعیتی هم نداره اگه به مفهوم متن دقت کنین هیچ چیز با قطعیتی رو در رابطه با مولفه‌ها معرفی نکرده یکی از روش هایی که برای ازمون ایلتس هم استفاده میشه مشخص کردن عنوان از روی مین ایدیا‌ها هستش اگه شما بیای تمام مین ایدیا‌های هر پاراگراف این متن رو کنار هم بذاری جواب همین میشه خوشحالی یک توهم و یا خیاله,0
اون طور که یادم مونده، جواب اون سوال میشد دِ کامپوننتس آو هپینس . اگه درست گفتم و گفتید بی زحمت لایک کنید انرژی بگیریم. 😀😇,0
منم به نظرم مولفه‌های خوشحالی جواب بود,0
شک داشتم لحظه آخر زدم ولی فکر کنم اشتباه باشه😑,0
البته فک کنم شما درست زدید.,0
اشتباهه با عرض معذرت😬یادم نمیاد باقی گزینه هه چی بود ولی میدونم این 100درصد غلط بود,0
فک کنم میشد موئلفه‌های خوشحالی!؟,0
بابا چرا اینقد میگید اختصاصی سخت!؟ تورو خدا نگید من تقریبا از 70 تا 60 تاشو زدما! یا خدا بهم رحم کن!,1
منم 66 تا,0
منم همین طور نزدیک 60 تا زدم. ولی کاش غلط نباشن! مسلما که چندتا غلط دارم و به شما هم میگم مطمئن باشین غلط دارین ولی بیاین خوشبین باشیم به کلید سوالات. انشالله که بهترین نتیجه و درست‌ترین گزینه هارو زده باشین.😘😊,0
ترازت چنده؟,0
اسون بود واقعا اینا چه جورمیگن سخت بود من یه 55 تاشو زدم,0
بچه‌ها سوال دوم ادبیات توی همه گزینه معنی پرچم بود ،درفش، رایت علم ،کدوم میشد؟,1
اونایی که میگن چهار، شاید تو دفترچه یکی دیگه چهار نبود!,0
میشد گزینه چهار رایت توی اون گزینه معنی پرچم نمیداد,0
بچه‌ها جواب اونی بود که رایت داشت نه ؟ بگید دارم سکته میکنم,0
درفش عَلَم رایت بیرق قشنگ تو همه معنی پرچم هست. ولی تو اون گزینه که رایت و علم هست یکی از این دوتا جوابه شایدم منظور از علم در واقع عِلم بوده خدا داند... خیلی تست نامردی بود حیف شد اسون بود ولی همین نکته مثل خنجری در جگر ادمه که با خودش میگه خدایا من چرا اینو نزنم ولی از طرفی ترس غلط بودنش هم داره🙁,0
