text,comment
بستگی به استانت داره بستگی به تعداد رقبات و سطحشون داره بستگی به دختر پسر بودنت داره بستگی به ظرفیت استانتون داره بستگی به انتخاب رشته ات داره و ...... ! شانس قبولی داری خوب انتخاب رشته کن ایشالله موفق میشی ! رافائل,0
سلام خسته نباشید لطفاکمکم کنید بارتبه28811 منطقه 2 امکان داره رشته ای در دانشگاه دولتی (روزانه/ شبانه) داخل شهر خودم اراک قبول بشم ؟! درضمن همه‌ی دانشگاه هاهم مجاز شدم به جز فرهنگیان,1
سلام وقت بخیر ببخشید با رتبه 28811 امیدی هست رشته ای در دانشگاه دولتی(روزانه /شبانه) داخل شهر خودم (اراک)قبول بشم ؟! همه‌ی دانشگاه هاهم به جز فرهنگیان مجاز شدم منطقه 2,1
سلام رافائل سلام با رتبه 26 هزار منطقه 3 امید ی ب فرهنگیان آموزش ابتدایی هست ؟ (تراز 7030),1
اره مجازم,0
بله100درصد اگه استان پر جمعیت باشی اره استان فارس مثلا با تراز6700هم میشه قبول شد,0
اصلا مجاز شدی برای دانشگاه فرهنگیان؟,0
خیلی کم کمتر از 15 درصد ! آماده شو واسه دی ! رافائل,0
سلام خسته نباشید تورا خدا جواب دهید با رتبه 3700 تراز 8500 انسانی متطقه 2 فرهنگیان آیا قبول میشم شهر بروجن,1
بستگی ب ظرفیت داره.....,0
سلام رافائل واسم تخمین نزدین حداقل بگین شانس قبولیم چقدره😀استان کرمان.رتبم3300 در چهارتا زیر گروه 2000خورده ای برای دبیری علوم اجتماعی زیرگروه دو 2500 چقدر شانس قبولی دارم؟,1
دخترم منطقه سه,0
خیلی ممنون جناب رافائل❤,0
سلام دختر هستین یا پسر بعد کدوم شهر کرمان ؟,0
سلام عزیزدلم من اطلاعات کل استان هارو حفظ نیستم اصلا جدای این حرفا اصل سوالت اشتباهه اما رتبه خیلی خوبی داری شانس بالایی داری دبیری علوم اجتماعی رو جزو انتخاب‌های اول ات بزن که وقتی دعوت شدی مصاحبه واسه همین رشته بشی ! موفق باشی رافائل,0
سلام دختر هستین یا پسر,0
من در انتخاب رشته مجازی که سنجش گذاشته، دانشگاه و رشته که میخواستم رو زدم نوشت به احتمال زیاد یعنی الان خیالم راحت بشه یا امکان قبول نشدنم هست؟,1
انتخاب رشته مجازی بر اساس اطلاعات پارساله بالاخره امسال با پارسال یه تفاوتایی داشته و حتما یه درصد خطایی داره اما تا 80 درصد میتونی خیالتو راحت کنی ولی بازم کنکوره و هر اتفاقی ممکنه ! اگه نظر شخصی بدم و علمی نگم باید بگم که از نظرم انتخاب رشته مجازی ام یکی از روشای کسب درآمد سنجشه و خیلی کاربردی نیست ! رافائل,0
رافائل تراز 7904 منطقه 2 رشته انسانی فرهنگیان شانس دارم,1
با رتبه 3819 امیدی هست به رشته مشاوره دانشگاه فرهنگیان( اصفهان)؟,1
آره چرا که نه ! قطعا امیدی هست و خوب انتخاب رشته کنید ! رافائل,0
با رتبه 3819 امیدی هست به رشته مشاوره دانشگاه فرهنگیان( اصفهان)؟,1
سلام با رتبه 26 هزار منطقه 3 امید ی ب فرهنگیان آموزش ابتدایی هست ؟ (تراز 7030),1
سلام رافائل.. با رتبه 12 هزار منطقه 3 و تراز 7800 شانسی برای قبولی فرهنگیان در استان کرمان دارم ممنون میشم جواب بدین,1
سلام بله شانس دارین امسال قطعا بومی گزینی به صورت بومی استانیه و بخاطر همین شرایط مثل پارسال سخته و اینکه میتونید تو کانون نگاه کنید پارسال استان کرمان با چه رتبه هایی فرهنگیان آوردن کمکتون میکنه ! رافائل,0
با رتبه 28 هزار وتراز 7000 منطقه سه خوزستان امیدی به فرهنگیان هست,1
سلام بچه‌ها بنطرتون بومی استانی امسال یا بومی شهرستانی؟,1
سلام باید صبر کنیم جمعه دفترچه بیاد اگه جلو کدرشته زرده بود اولویت با.... اون وقت بومی شهرستانه.,0
سلام،باتراز7649منطقه3واسه انتخاب رشته دانشگاه فرهنگیان امیدی هست،رشته انسانی.,1
سلام بستگی به جنسیت واستانتون داره وهمینطور نوع پذیرش,0
با تراز 6550و رتبه 40000 استان کرمان برای فرهنگیان مجاز شدم وترسم اینجاست که به مصاحبه دعوت میشوم یاخیر لطفاء جواب بدید...و تراز سنجیده می‌شود یا رتبه .....,1
نمیخوام نامیدت کنم ولی بعید میدونم ...,0
به تراز‌های زیرگروهت توجه کن درسته تراز کل ات 6550 شده اما فقط زیرگروهی رو میتونی انتخاب رشته کنی که ترازش بالای 6500 شده ! احتمال میدم فقط یک زیرگروهت از پنج تا زیرگروه بالای 6500 شده و اونم زیرگروه سه هست احتمالا که اونم واسه فرهنگیان رشته ای نداره ! دوباره تذکر میدم زیرگروهی که زیر 6500 شده نمیتونی انتخاب رشته کنی ! رافائل,0
تراز 7900 منطقه 2 شانسی برای قبولی فرهنگیان هست,1
من با رتبه22هزار وتراز7234میتونم شانسی برا قبولی فرهنگیان داشته باشم؟ منطقه 3دختر،ممنون میشم🙏,1
بله امکانش هست انشاالاه که پذیرش شهرستان بشه امسال ممکنه افزایش ظرفیت باشه با این تراز وکمتر از اینها سال 99 خیلیا قبول شدن,0
ناراحت نشدم ،فقط امسال رتبه کنکور برا منطقه 3 انسانی خیلی بد اومد منم امید داشتم بین 10تا 15هزار میشم سالای قبل با همین درصدا رتبه‌های بهتری کسب کردن بچه ها,0
امید دادن باز واسه رتبه 10 تا 15 هزاره دیگه بالاتر از این میشه امید واهی ! نمیخاستم ناراحتتون کنم معذرت میخام ..همین دی ماه کنکور هست پنج ماه مطالعه کنید میتونید سه رقمی بشید ناامید نشید اوه هنوز کلی تایم دارین,0
میدونستم نا امید میشم بازم ممنون,0
من سر تخمین امید الکی ندادم واقعیتو گفتم سر نتایجم همین مدلم ! تو کامنت قبل کلی صغری کبری چیدم که هم بگم شانس نداری هم ناامیدت نکنم اما رک میگم خیلی بعیده با این رتبه فرهنگیان ! بخون واسه دی یا تیر سال بعد هدفتم این باشه که تو استان خودت جزو بهترین رتبه‌ها باشی ! رافائل,0
متاسفانه استان فارس هستم😢,0
سلام اگه سیستان بلوچستان هستید از الان قبولیتون رو تبریک میگم اگه خوزستان و کرمان هستید باز شانستون بالای 60 درصده اگه استان‌های دیگه هستین شانستون 20 درصده واسه قبولی ! با توجه به بومی استانی بهترین رتبه‌های هر استان قبول میشن مثل قبل نیست که شما فقط با شهر خودتون مقایسه شید و حتی اگه رتبه بدی داشتین قبول شین موفق باشید ! رافائل,0
سلام اگه سیستان بلوچستان هستید از الان قبولیتون رو تبریک میگم اگه خوزستان و کرمان هستید باز شانستون بالای 60 درصده اگه استان‌های دیگه هستین شانستون 20 درصده واسه قبولی ! با توجه به بومی استانی بهترین رتبه‌های هر استان قبول میشن مثل قبل نیست که شما فقط با شهر خودتون مقایسه شید و حتی اگه رتبه بدی داشتین قبول شین موفق باشید ! رافائل,0
سلام دوستان خسته نباشید من ترازم 8500 اومده کسانی که پارسال کنکور دادند یا کسی که اطلاع دارد به نظرتون می‌تونم مشاوره و راهنمایی دانشگاه فرهنگیان قبول بشم?,1
سلام امکان قبولی بالای80درصد البته تراز باید برا زیرگروه پنج باشه,0
کدوم شهری؟ و محل خدمت کجا را میخای مشاوره؟هم استانی هستیم,0
سلام رتبه‌های قبولی تو هر استان متفاوته اما در کل تراز خوبی داری و شانست خوبه ! بررسی کن ببین پارسال کسایی که تو استانتون قبول شدن چه تراز و رتبه ای داشتن ! رافائل,0
دوست عزیز بستگی ب ظرفیت پذیرش استان شما دارد.,0
این هم اضافه کنم که من از منطقه 3 هستم و می‌خوام دانشگاه فرهنگیان ارومیه قبول بشم لطفا اگر کسی اطلاعی در این زمینه دارد راهنمایی کنه. خیلی ممنون می‌شم,0
بچه‌ها تو رو خدا کسی که بلده جواب منو میدین با رتبه 8هزار البته نزدیک 9هزار میشه فرهنگیان قبول شد,1
پس رافاعل دیگه نگو میتونم کمکتون کنم وقتی هیچی نمیدونی لطفا,0
هم میشه هم نمیشه بستگی داره به اینکه کدوم استان باشی رقبات در چه حد باشن چقدر باشن و چطور کنکور داده باشن ظرفیت استانت چقدر باشه دختر باشی یا پسر چطور انتخاب رشته کنی حاضر باشی هر شهری بری یا نه و چیزای دیگه ! وقتی اینهمه متغیر وجود داره چطور میشه بهت گفت میشه یا نمیشه ؟ 🙄رافائل,0
تراز مهمه,0
خبر از اون دوستانی که درصد میدادن برا تخمین رتبه نیس😅,1
سلام منطقه 2 رشته انسانی تراز7900 فرهنگیان میارم؟,1
سلام 29 هزار منطقه 3 شدم به نظتون فرهنگیان میارم با تراز 6950,1
اگه سهمیه نداری و سیستان بلوچستان نیستی نه هیچ شانسی نداری ! رافائل,0
اره انشالله نا امید نباشید,0
سلام 26 هزار منطقه 3 امید ب فرهنگیان آموزش ابتدایی هست ؟دخترم. خراسان رضوی,1
با این درصدها شدم 28 هزار وتراز 7000 هزار منطقه سه بدون تاثیر مثبت ادبیات 8 عربی 30 دینی 74 زبان 0 ریاضی 0 اقتصاد 75 جامعه 82 ادبیات 4 عربی ت 33 تاریخ 19 فلسفه 0 روان 40,1
دوست عزیز 28هزار امید به فرهنگیان هست,0
من از اینکه رتبه‌ها بد بیاد یا این وضع باشه خوشحال نبودم و نیستم اما تحلیل‌ها و اطلاعات و آمار اینو میگفت منم طبق همون تخمین میدادم ! تقریبا همه‌ی منتقدای منم حرفشون این بود که من خیلی بدبینانه نظر میدم و ... اما خب دست منم نبود واقعیت بود ! نمیدونم چیکار کردید ولی خب نتایج اومد منم در خدمتم اگه سوالی حرفی بود ! رافائل,1
ممنون رافائل عزیز انشالله زندگیت پر ازشادی ونشاط باشه,0
تشکر🌹🌹,0
موفق باشی آقای جعفری ❤️,0
رافائل تخمین زدی برا من 4تا 5هزار شدم 4370 من خودمو برا 6تا 7هزار آماده کرده بودم که یکدفعه شگفتانه شدم،درصدام زیاد جالب نبود ولی ریاضی 45 کمکم کرد,0
سلام... رتبه‌ها اومد بچها همه بگین چکار کردین,1
بچها چرا تو کارنامه من معدل کل دیپلم نزده,1
رافائل مچکریم,1
خواهش میکنم ولی واسه چی 🙄😂رافائل,0
چرا نمیاد دوستان کسی میدونه کی میاد؟,1
دوستان کی میاد؟,1
چرا نمیاد پس😔😔😔,1
دوستان تو رو خدا واسه هم دیگه دعا کنید که هر کی به هر چی که میخاد برسه تا چند ساعت دیگه نتایج میاد فقط خدا میتونه کمکمون کنه هنه دیگر دعا کنیم,1
ان شاالله هممون قبولیم,0
رتبه برتر‌ها که اکثرا منطقه 1 هستند پس اون مناطق 3 که اینجا رو پر کرده بودن با درصد هاشون کو؟,1
دیگه منطقه یکیا که تو مدارس برتر درس میخونن و پول زیادی خرج میکنن رتبه برتر میشن,0
گل گفتی,0
سلام علیکم در این لحظات پر استرس از خداوند منان طلب صبر و آرامش میکنم برای شما🙄دو سه هفته نبودم چه خبر ! رافائل,1
رافائل,0
اره اعلام شدن یه سری اطلاعاتم درباره کنکور 1402 اعلام شده اگه خاستید پشت بمونید باید دی ماه امسال کنکور بدید,0
رتبه‌های برتر اعلام شدن,0
سلام امسال علوم انسانی چند تا معلم سهمیه داره تو را خدا جواب دهید,1
50 هزاار تا,0
دینی 20,1
چی بگیم عزیز,0
ممنونم اگه جوابمو بدین استرس دارم,0
سلام با این درصدا فرهنگیان مجاز میشم فارسی 15عربی 10عربی اختصاصی20فنون 5ریاضی 10جامعه 20اقتصاد 15 زبان صفر فلسفه 1تاریخ 30روان 15 ممنونم جواب بدین منطقه دو البته درصدامو کاملا دست پایین گرفتم معدلمم بالاست,1
ممنونم از شما بله درصدا حد پایینس هست,0
اگر دست پایین گرفتید بله امکانش هست اینم به خاطر ریاضی و تاریخ و جغرافیا اما هیچی معلوم نیست لب مرز6500 هستید. انشاالله که درصداتون بالا‌تر برود وهمینطور ظرفیت فرهنگیان وهمچنین اگه مجاز بشید و پذیرش هم به صورت بومی در بیاد امکانش هست.,0
آقای مهدی جعفری و همه عزیزان سلام خدمتتون ، تاثیر منفی چقدره در رشته انسانی !؟ مثلا اگه مثالی بخوابم بگیم تراز 8000 رو می‌تونه میانگین چند کنه یا رتبه رو چقدر جابجا کنه؟,1
آهان ممنون از شما,0
هر زیرگروه ضریبی داره مثلا فلسفه در زیرگروه 1 ضریب 3 درگروه دو وسه ضریب1 و4و5ضریب 2 تاثیر جابه جایی رتبه در زیرگروه هایی که ضریب بالا بیشتره.و تراز علمی هر تست سخت بیشتراز تست آسان برای مثال درسی مثل روان که امسال سخت بوده یا مفهومی بوده هرچی 2نفر 60میزنن اون شخصی که سوالای سختوجواب داده تراز علمیش بیشتراز اون یکیه.مهدی جعفری. ثبت شه,0
تراز علمی شخصی که سوالای سختو جواب میده بیشتره.پایان مهدی جعفری,0
تخمین رتبه درخدمت شما هستم,1
هر استان چون فرق داره من خراسان رضوی ام چطوره ب نظر شما,0
خب منفی بشه تاثیرش خیلی کمه دوستم99با نصف این درصدا الهیات اورد,0
ممنون اما اگه منطق و فلسفه منفی بشه آموزش ابتدایی هم نمیشه؟,0
کاربر دی، ای،2 رتبه شما زیرگروه یک 7800تا8000 اما زیر گروه5 5000تا5400 است. با توجه به سال گذشته بله اما با امید افزایش ظرفیت شاید زیر گروه یک هم بتوانید.,0
دخترم. آموزش ابتدایی میشه آورد؟(زیر گروه 5),0
منطقه سه ادبیات 40 دینی 45 جامعه شناسی 88عربی عمومی و اختصاصی 40 فنون 30 روان شناسی 60 اقتصاد 63 تاریخ و جغرافی 17 منطق و فلسفه 1 ریاضی و زبان صفر 0,0
منطقه 3,0
ادبیات 40 دینی 45 جامعه 88 عربی عمومی و اختصاصی 40 فنون 30 روان شناسی 60 اقتصاد 63 تاریخ و جغرافی 17 منطق 1 ریاضی وزبان صفر,0
سلام دوستان از استرس دارم میمیرم لطف کنید بگین حدودی من چند بشم در منطقه 3 رشته انسانی ممنون ادبیات 33 / عربی 28 / دینی 76 / زبان و ریاضی 0 /اقتصاد 82 / فنون 9 / عربی 20 / تاریخ 32 / جامعه 82 / فلسفه 10 / روانشناسی 70 / خیلی مخلصم🌹,1
خوشبحالت چقدر روان و اقتصاد خوب زدی با این که خیلی سخت بودن😔,0
7500تا10هزار منطقه3,0
رتبتون زیرگروه یک11تا12هزاره اما زیرگروه سه یا پنج 4تا4.5هزاره,0
5000الی 6000,0
بچه‌های انسانی با توجه به افزایش جمعیت منطقه3 ب نظرتون نتایج بدتر از پارسال میاد ماشالا همه ترکوندن با این درصدا,1
سلام دوستان از طرف امنیت اطلاعات تماس گرفتن برای مصاحبه,1
هیچی تو شم اطلاعاتی شدن نداری. جار نمیزنن،بهت نگفتن به هیچکی نگی😊,0
هیچی تو شم اطلاعاتی شدن نداری. جار نمیزنن،بهت نگفتن به هیچکی نگی😊,0
😏 .😏.,0
سلام لطفا رتبمو تخمین بزنید ادبیات 30عربی 20دینی60زبان4اقتصاد40ریاضی30ادبیات ت0عربی تخ10جامعه 60روان 70فلسفه 0جفرافی10با سهمیه 5درصد به نظرتون چند میشم توروخدا جواب بدید مردم از استرس,1
امشب نمیاد😣,1
هفته آینده...,0
سلام دوستان. ممنون میشم یه تخمین هم برای من بزنید: فارسی 58، عربی 38، دینی 84، زبان صفر، ریاضی 25، اقتصاد 30، فنون 83، جامعه صفر، عربی اخ 78، فلسفه 45، روان 50، تاریخ صفر. منطقه 3,1
زیرگروه 1 ترازش 9000ب بالا میشه,0
منطقه 2 فارسی 20 عربی 25 دینی 56 زبان12 ریاضی 0 اقتصاد 42 فنون 43 عربی آخ 30 تاریخ 13 جامعه 85 فلسفه منطق 11 روان شناسی 50,1
8تا10هزار.,0
اګه یه چند درصدی ریاضی هم می‌زدی بهتر بود,0
بنظرتون رتبم چطور میاد با توجه ب این کنکور فرهنگیان شانس دارم,0
سلام منطقه 3 ادبیات 20 عربی 18 دینی 50 اقتصاد 60 ادبیات ت 5 جامعه 60 جغرافیا6 فلسفه 12 روان 40 چند همیشم امید ب فرهنگیان‌‌هست رافایل جواب,1
زبان و ریاضی چی,0
سلام لطفا تخمین بزنید هدفم فرهنگیان مجاز میشم منطقه سه خوزستان به نظرتون با این درصدها رتبه ام چند میشه ادبیات 8 عربی30 دینی 80 زبان 0ریاضی 0 اقتصاد 75 ادبیات ت 4 جامعه 87 عربی ت 33 تاریخ 19 فلسفه نمدونم یا 0 یا 5 روانشناسی33,1
9تا12هزارمجاز100درصد,0
مجاز میشید اما قبولیتون معلوم نیس امیدتان ب خدا باشد,0
سلام وقت بخیر به نظر شما با این درصد‌ها زیر گروه 5 می‌شه رفت؟(آموزش ابتدایی) ادبیات 40 دینی 45 جامعه 85 عربی عمومی 35 عربی اختصاصی 40 روان شناسی 60 اقتصاد 63 فنون 30 تاریخ و جغرافی 20 منطق و فلسفه 1 زبان و ریاضی صفر,1
باید ببینی استانتون چه تعداد امسال پذیرش داره و رقیبات تو استانت زیرگروه 5از تو بهتر زدن یانه,0
منطقه سه استان خراسان رضوی. تربت جام,0
البته که میشه قبول دادش مبارکه,0
کدوم شهر؟,0
بچه‌ها رتبه منم بگین😀 ادبیات10 عربی48 دینی46 زبان0 ریاضی15 اقتصاد93 ادبیات ت12جامعه60عربی ت45 فلسفه10 تاریخ3 روان58 منطقه3,1
7تا10هزار,0
بچه‌ها رتبه‌ی منم بگین😁 ادبیات10 عربی48 دینی46 زبان0 ریاضی15 اقتصاد93 ادبیات ت12 جامعه60عربی ت45 فلسفه10 تاریخ3 روان58 منطقه3,1
ن والا رافائل نیسم,0
تو رافائلی درسته کسی خو اسم اصلیت رو نمیدونه... ثبت شه,0
دوستان نظرات خود را در باره دروس ادبیات عمومی ودینی بگید که چقدر با کنکورهای قبل متفاوت بودن وهمچنین درس جامعه شناسی,1
کاربر 14 کجا جامعه متوسط بود کجاش واقعا چرا حرف الکی میزنی,0
کاربر 14 ای خودت دینی رو بالا زدی الکی نظر نده دینی امسال خیلی سخت بود با خودت میگی متوسط... بابا یکم انصاف داشته باشین زشته بخدا براتون.. هدفتون چیه ؟ ثبت شه,0
دینی متوسط ادبیات کمی از پارسال روون‌تر وجامعه هم متوسط چون بالا زدن تقریبا,0
سلام دوستان تخمین حدودی این درصدها چند میشه؟ ادبیات20/عربی38/دینی76/زبان8/ریاضی35/اقتصاد75/فنون36/جامعه68/عربی تخصصی36/تاریخ و جغرافیا60/فلسفه و منطق8/روانشناسی54 منطقه3 هستم,1
بنظرم رتبه ات بین 4000تا5000 منطقه3 البته زیرگروه 4 بهتره,0
ماشالله همه درصدا بالا پس کسایی ک 40 50هزار میارن کجان؟وجود ندارن؟😂,1
اونا ک اینجا نمیان,0
میشه بگید با این درصدها رتبم حدودا چند میشه ادبیات 35 عربی 55دینی 68 زبان 25 ریاضی 53اقتصاد 82 فنون 53علوم اجتماعی 88عربی اختصاصی 56تاریخ 40فلسفه 35 روان شناسی 75 منطقه سه . و فرهنگیان قبول میشم ؟,1
700 800 میشه رتبتون تلاش کردین آفرین,0
آصف زندبار عزیز درصداتون چنده؟وتراز کانونیتان,0
900رتبه تون,0
زیر1000,0
3000 یا 2500 اره قبول میشی,0
فلسفه و منطق 80,1
منم صد زدم🤣🤣🤣🤣🤣,0
عزیزم شوخی کاملا بی مزه ای بود😄,0
سلام. چون خواستید درصدامو میذارم. اینو هم بدونید آینده انسانی از تجربی بهتر خواهد بود. ادبیات عمومی65. دینی90. زبان 96. عربی عمومی85. ادبیات اختصاصی 71. ریاضی 54. تاریخ و جغرافیا 55. روانشناسی 88. اقتصاد 95. جامعه 95عربی اختصاصی 90,1
آخه چه ربطی داره وقتی حذف بشه سوال درصد سوالات حذف شده حساب میشه واسه بقیه سوالا؛ از روی علم حرف بزنیدخواهشا😂,0
اقتصاد دو سوالش حذف شده هر جوری حساب کمی 95 درصد در نمیاد. دروغت ازینجا مشخصه,0
ازعزیزانی که دوست دارند اوقات فراغت خودشون رو اینجوری پر کنند کمی مطالعه هم بد نیس آخه درصد95 و اقتصاد😆 دوتا سوال حذف شد گلم🚑,0
اینم بگم تو اقتصاد امسال درصد 95 نداریم😀,0
به به چه سعادتی اسمتو بذار همین الان آشنا بشیم با رتبه یک کشور...,0
کاربر آ بی یک شما درصدات رو بگو لطفا🤗,0
خب. احتمال این که نفر اول من بشم زیاده. اون موقع که نتایج بیاد با نام کاربری ام خواهم اومد.,0
