text,comment
من نمیدونم چرا از ریاضیا کنکور میگیرن با دو درصد اختصاصی برق مکانیک عمران دولتی میاری و تا دو سه سال دیگه کامپیوتر شریف هم فقط اسم نویسی میکنی میری کسی اصلا نمیره. دهه هشتاد باید شصت درصد اختصاصی میزدی مثلا برق کامپیوتر یه جای دولتی سطح پایین بیاری ولی حالا اسمتو بنویس برو,1
یه موضوع دیگه اینکه سطح سوالات دهه 80 با الان اصلا قابل مقایسه نیست ثانیا کتابای درسی اون موقع برای کنکور کافی بودن و سطح بالایی داشتن ولی الان اینجوری نیستش . سوالات شیمی تک کلمه ای بودن ولی الان 5 موردی ریاضی‌های اون موقع هم نمیتونی با امسال و سال پیش مقایسه کنی زمین تا آسمون تفاوته . دیگه نبینم سوالات رو با دهه 80 مقایسه کنید,0
بچه‌های ریاضی شاید کمتر باشن ولی سیاه لشکراشون خیلی کمتر از تحربیه،ما ریاضیا اکثرا تو مدارس خاص درس میخونیم دانش آموزای قوی‌تری پرورش داده میشن.,0
درصدای کنکور شریف کامپیوتر و مکانیکمون والا دو برابر بچه‌های پژشکی تهرانه,0
برای بررسی این موضوع میتونین کف درصد قبولی رشته پزشکی رو با قبولی‌های کامپیوتر شریف مقایسه کنین. خود سایت کانون تو بخش انتخاب رشته ارایه کرده.,0
دقیقا همین طوره که کاربر ای 36 میفرمایند. رقابت برای کاپیوتر شریف از پزشکی تهران هم سخت تره چون کلا 60 تا ورودی داره در حالی که پزشکی تهران زیر 200 هم بیاری میتونی قبول شی. من واقعا متوجه نمیشم چرا تجربیا وقتی میخوان بگن رشته ما سختره فقط متقاضیای کنکورو نسبت به رشته ریاضی مقایسه میکنن در حالی که اینو در نظر نمیگیرن که 90 درصد بچه‌های ریاضی از سر علاقه به این رشته اومدن و این یعنی نفرات برتر رشته ریاضی از نظر سطح علمی نه تنها از بچه‌های برتر تجربی کمتر نیستن چه بسا بالا‌تر هم هستن.,0
دوست عزیز هر دانشگاه ظرفیت محدود داره! و راه گزینش کنکوره. اتفاقا برای رشته‌های ریاضی که در نهایت خیلی‌ها از کشور میرند دانشگاه اهمیت زیادی داره. اما برای پزشکی و رشته‌های انسانی دانشگاه هییچ اهمیتی نداره! اگه شریف و تهران و امیرکبیر رشته‌های مهندسی و علوم پایه (غیر شیمی) شون 2000 تا دانشجو می‌گیرند رو هم، 3000 نفر هم پزشکی قبول میشن. پس جالبه که رقابت دانشگاه تاپ رشته ریاضی بیشتر از پزشکیه!,0
خبر خوشی که از یکی از دانشجویان شریف و روزنامه این دانشگاه شنیدم افزایش ظرفیت مهندسی کامپیوتر شریف از 60 به 120 هست که مورد تصویب دانشکده قرار گرفته. بنابراین اگر اتفاق خاصی نیفته حتی 30 درصد سهمیه رو ازش کم کنیم 42 نفر بین 3 منطقه (امیدوارم عادلانه!) تقسیم میشه و به جز افزایش شانس قبولی این رشته، رتبه آخرین قبولی بقیه رشته‌ها هم چون معمولاً از نظر علاقه، پایین‌تر از این رشته هستند، شیفت پیدا می‌کنه و شانس قبولیشون بیشتر میشه.,1
دوستان ب نظرتون با فیزیک 80 درصد شیمی و ریاضی بین 70 و 80 درصد می‌شه حداکثر 100 کشوری شد؟ لطفاٍ اگه می‌دونید بگید، به تخمین رتبه نمی‌تونم اعتماد کنم. (من انتظار داشتم اختصاصی هارو صد بزنم ولی متاسفانه نشد). عمومی هارو هم بین 70 تا 90 درصد زدم,1
آقا این دوستمون که میگه میتونید به 1000 کشوری فکر کنید. فازش چیه؟واقعا بی مزه‌تر و زشت‌تر از شوخی با کسی که استرس داره نیست . و در جواب دوستی کا که سوال پرسیدن امکانش هست که زیر 100 بشید ممکن هم هست نشید به نظر من تا اومدن نتیجه بش فکر نکنید ولی یحتمل میشید.,0
فکر نکنم. 150 میشی,0
این طوری که شما می‌گید پس باید حداقل 100 نفر رو داشته باشیم که همه رو صد زده باشن 😐 اگه من با این درصد‌ها باید به رتبه 100 کشوری فکر کنم که...,0
متاسفانه درصد فیزیکتون خیلی پایینه ، شیمی هم که هیچی رسما از همه کمتر زدید. عمومی اگه بالای 90 زده باشید میشه به رتبه 1000 هزار کشوریتون فکر کرد. موفق باشید,0
فقط واسه من شیمی ریاضی دینی سخت بودن یا واس همه اینجوری بوده 🙁,1
خیالت راحت برای خیلیا سخت بوده،تقریبا همه کسایی که اینجا درصدای بالا مینویسن یا الکی میگن یا حسی یه چیزی نوشتن نرفتن چک کنن,0
شیمی و دینی واقعا سخت بود ریاضی هم از پارسال خیلی بهتر بود اما حسابانش واقعا سخت بود,0
واسه منم سخت بود ریاضی خیلی بد بود.,0
تخمین رتبرو با 99 بزنیم ؟,1
سلام ب نظرتون با 27ادبیات 52عربی 64 دینی 16 زبان 30ریاضیات 52فیزیک 10شیمی رتبم تو منطقه 2 چند میشه؟,1
سلام من احساس میکنم یکی از دلایلی که کنکور امسال واسه بچه‌ها سخت بود بخشیش به خاطر این بوده که کل سه سال آنلاین بودن واسه همین کلا شرایط آزمون حضوری واسشون جدید بوده,1
نه عزیزم شیمیش همش شمارشی بود و حتی تو شمارشی هاشم مسئله داشت! برای اون زمانی که داده بودن واقعا سخت بود!,0
تنهایی فکر کردی؟,0
سلام من ورودی یازدهمم و دارم ریاضی نهمم دوره میکنم چند وقته دیگه میرم سراغ دهم و تست هاش بنظرتون تو تابستون یازدهمم بخونم؟,1
خوندن ریاضی نهم لزومی نداره داش:/ همون دهمتو تو تابستون بخون تست بزن فول شو بستته,0
به نظرتون برای رشته ریاضی تخمین رتبه چه سالی رو بزنیم؟,1
سطح عمومیا که تقریبا تو نظام جدید ثابت بوده ، ولی واسه اختصاصیا بنظر من 1400 بیشتر میخورد به این کنکور ، ولی باز همونم خیلی تفاوت داره با امسال,0
سوال منم هست,0
فارسی 49.3 دینی 76 عربی 80 زبان 41.3 ریاضی 30 فیزیک 48.3 شیمی 21.1 تو منطقه یک چند میشه رشته ریاضی لطفا بگید🌹,1
بین 1000 تا 2000,0
خدا قوت به همه دوستان گرامی,1
بچه‌ها تا رتبه‌ی چند می‌شه دانشگاه شریف رشته کامپیوتر یا هوافضا قبول شد؟ لطفاً اگر می‌دونید بگید,1
کامپیوتر شریف تا صد کشور هوافضا شریف تا 3000 کشور بازهٔ سختی رو هدف گرفتی,0
بزن تخمین رتبه همینجا,0
"کاربر - D3BCFB1C
14 تیر 1401
نظری ندارم !
3",1
من همیشه تخمین رتبه هام بین 300 تا 600 میشد منطقه1:((( الان خیلی میترسم و حتی احساس میکنم خراب کردم.. خدانگهدار کامپیوتر علم و صنعت:(من تلاشمو کرده بودم ولی..,1
منم همین طور دقیقا همین حس رو دارم و واقعا هم تلاش کرده بودم,0
شغل‌های دیگه هم هست داداش😐,0
دوستانی که میگن 98 دیگه ای قراره تکرار بشه رو چه اساس میگن فقط یه فیزیک راحت بود همین در عوض زیستش سخت بود و مابقی هم مثل کنکورای گذشته و کمی دشوارتر (رویه همیشگی کنکور),1
سطل سوالات چطور بود در حد انتظار بود یا خعلی بالاتر؟,1
کانون وجدانن پاسخنامه تجربی هم مثل ریاضی برات مهم باشه و زود بزار لطفا🙂,1
فقط میتونم بگم براتون ارزوی موفقیت دارم .. تو این اشوب و استرس و تنهایی و مکافات اگه تلاش کردی واقعا حقته صندلی رشته مورد علاقتو بگیری .,1
چرا حس میکنم تو کنکور تجربی 98 دیگری به پا شد؟,1
گویا باید به شیمی دهم یه نگاهی کرد ای کاش کنکور یه خط مشی مشخصی داشت اینطور نمیشه که چند سال از شیمی آلی سوال خاصی طرح نکنید بعد امسال همش به چشم بخوره,1
سازمان سنجش گفته برا کنکور هنر و زبان باید علاوه بر کارت ورود به جلسه خودشون ، کارت اون گروه اصلی که ثبت نام کردیم رو باید ببریم .....بچه‌های هنر کسی بوده که ببره هر دو رو؟,1
سلام خیر ففط یک کارت ورود به جلسه همان روزمیخواهد,0
الان شما کنکور داری مثلا؟,0
اون دسته از افرادی که الان کامنت گذاشتن اونایی که درصد بالا زدن یا ازمونو خوب دادن تو دام افتادن با کلید سنجش شوکه میشن سکته میکنن به قهقرا میرن ، بزارید 3 ماه از زندگیمون لذت ببریم ، بعد دو ماه شوکه میشیم و یه تصمیمی برای ایندمون میگیریم ، این ایرانی بازی و استرس دادنای بی مورد رو واقعا تا کی میخواید ادامه بدید؟ اره مثلا الان شما بگید ، اره بچه‌ها شما تو دام افتادید طرف بعد از هر چند مدت درسی که خونده خستش شده شروع میکنه روزی 1738282 ساعت درس میخونه استغفرالله,1
چی میگی آروم باش,0
آرام .,0
سلام دوستان وقتتون بخیر فیزیک 57 شیمی33 ریاضی 16 عربی32 فارسی 20 دینی 40 بنظرتون رتبه تو منطقه 3 چه حدودیه؟,1
200 تا 400 حدودا,0
با تخمین رتبه سال 98 بزن,0
تو تخمین رتبه بزن ببین خب,0
سلام دوستان من کاری به اسون یا سخت بودن کنکور ندارم من هیچوقت تایم امضا کردن و ادرس نوشتن و اینهارو در نظر نمیگرفتم و برخلاف چیزی که فکر میکردم وقت زیادی ازم گرفت به خصوص در دفترچه عمومی دوستانی که فردا یا پسفردا کنکور دارید این تایمرو در نظذ بگیرید که اگر وقت کم اوردید شوکه نشید,1
وای منم. بعد تایم درک مطلب عربیم رفت به همین راحتی,0
متاسفانه سوالات آسون دام‌های زیادی داشت و احتمالا این درصد بالایی که خیلی‌ها گفتن به خاطر این باشه که دام‌ها را پاسخ صحیح در نظر گرفتن,1
ولی من مطمئنم حداقل فیزیکشو بالای 50 میشد زد البته شیمی و ریاضی در حد 30-40,0
بعنوان دبیر میگم سوالات امسال دام زیاد داشت... به همین خاطر هست خیلیا چون گزینه‌های جواب به کرات به چشمشون خورده بوده و شبیه اون چیزی بوده که خوندن، متاسفانه احساس کردن درست پاسخ دادن، حتی دام‌های سوالات هم هوشمندانه طرح شدن,1
پس کنکور امسال هم مثل سال‌های پیش بوده و قاعدتاً هرکس خوب خونده باشه جواب میگیره... آخه درس خونا میگن ما این همه خوندیم آسون طرح شده و حتی اونی هم که نخونده جواب داده... نه اینطور نیست ... من قول میدم بهتون با کلید سنجش شوکه خواهید شد,1
سلام ببینید کنکور آسون یا کنکور خیلی سخت واقعا وجود نداره حالا ممکنه بعضی درسا سوال آسون یا خیلی سخت هم داشته باشن به درصدها و کامنت هایی که میگن خیلی آسون بوده توجهی نکنید.چرا؟ چون همیشه دیدیم درصدی که ما گفتیم با درصدی که تو کارنامه میاد متفاوته مثلا فیزیک رشته ریاضی میگن آسون بوده ولی بعداً که کارنامه اومد متوجه میشین تا درصد پنجاه زدن اونم بدون نمره منفی آسون بوده و باز هم برا این درس که گفته شده آسونه درصد 70رو هرکسی نتونسته بزنه و تازشم تو دام سوالات آسون افتادن.,1
انشالله فردا برای هر کسی هر چی خیره پیش بیاد توکل به خدا که از همه مهربونتره,1
بچاهای تجربی فردا رو اصلا و اصلا استرس نداشته باشین ، همه سوالارو بلدین فقط باید روش حل رو پیاده کنید ... کنکور چیز خاصی نیست بخدا بعد آزمون که سوالارو ببنید عادیه ولی کنکور مهارت مدیریت آزمونه. اونی موفقه که مدیریت بلد باشه ..چه از نظر زمانی و چه از نظر مدیریت خودش تا با دیدن سوالی وا نده و با قدرت ادامه بده و ذره شک نکنه به خودش,1
مکن ای صبح طلوع😂,1
👏👏👏,0
نفس عمیق,1
می نویسم به وقت 9 تیر 1401 برای بارانی که شب کنکور تجربی غصه داشت و نا امید بود و حس میکرد که امادگی کافی نداره می‌نویسم تا این پیام اینجا بمونه تا شاید دیده بشه یه روز دوباره برای کسی می‌نویسم که همیشه هرسال از زندگیش تلاشش رو کرد چه کم یه زیاد و حتی اگه سال اخر رو اونجوری که میخواست تموم نکرد اما رفت سر جلسه تجربی و حق زحمات چندسالش رو گرفت چون می‌دونست خداست که میدونه چی گذشته خداست که میدونه تو این راه عشق گذاشته هرکسی هم ندید اشکال نداره خدا که دید؟ افوض امری الی الله ان الله بصیر بالعباد,1
و من الله توفیق,0
اجرکم عندالله,0
عمومیای ریاضیو کجا گذاشتن؟,1
کجا خواهش میکنم بگید پاسخنانه کلیدی,0
دوستان پاسخنامه عمومی رو از کجا بیارم لطفا بگید اگه کانالی هست . لطفاا,1
استرستون یا به خاطر فامیلاست یا به خاطر این سوالاست بخوابید ایشالا شما هم موفق باشید با غم کنکور فردا امروز برگزار نمیشه,1
لی لو لا لی لو لا حالا همه باحالا لی لو لا لی لو لا دستا همگی بالا لی لو لا لی لو لا وقت شادی رسیده,1
از فرمول ویتامین‌ها یا ادویه‌ها اومده بود ؟,1
من ندیدم ولی احتمال اومدنش خیلی بالاس,0
سلام دوستان به نظرتون اگر در آزمون فردا عمومی هارو 50 و اختصاصی هارو 10 درصد بزنم امیدی به رتبه ده هزار تا سیزده هزار در منطقه یک وجود داره ؟,1
امیدت ب خدا باشه انشاالله ک میشه و احتمالش زیاده,0
اره یه صفر ولی یه صفرم بزار جلوش همش یه صفر,0
امکانش هست,0
معلومه که نه 😐,0
دارم از استرس فردا میمیرم,1
ای مسلمون که میگی الکی جو نده.حتما کنکورش خیلی براش مهمه که اینطور استرس داره.تو که مهم نیس این احساس رو به بقیه منتقل نکن که فک کنن خیلی ضایعن و شل بگیرن.اتفاقا من خوندم ولی استرس هست.تا بیشتر بخونی بیشتر استرس داری,0
به همچنین منم خیلی استرس دارم دم به دم بر همه دم بچه‌های تجربی خدایا کمک کمون کن از خونده و نخونده همه به اون چیزی که می‌خوایم برسیم امین یا رب العالمین 😭😭😭😢😢😢,0
هیچ خبری نیست فردا. مثل بقیه‌ی آزمونا. الکی جو نده.,0
تخمین رتبه کدوم سال برای ریاضی امسال مناسب هست,1
هیچ سالی ، ریلکس کن از زندگیت لذت ببر ، این کامنت سکشن هم ول کن کلا یه مشت عقده ای ریختن استرس پیش از ازمون و بعد ازمون و حین ازمون به این دانش اموزای بنده خدا بدن,0
بچه‌ها تا وقتی سوالات کنکور و کلیدش نیومده ب هیچ درصدی ک بچه‌ها اعلام میکنن اطمینان نکنین و یه سری از بچه‌ها بعد از اومدن کلید از خودشون درصدای دروغ میگن ک با روان شما بازی کنن، پارسال هم این اتفاق افتاد ولی درنهایت معلوم شد که دروغ میگفتن:)) کنکور آسون وجود نداره و درضمن هرچی سخت‌تر باشه به نفع دوستان درسخون خواهد بود. این موضوع که کنکور امسال شبیه کدوم کنکور هست رو فراموش کنین، هر کنکوری متفاوت از سال‌های قبله و اصلا قابل مقایسه نیست.,1
توروخدا منم بیام پزشکی بهشتی،مگه چی ازین زندگی کم میشه؟🥺,0
منم میخوام بیام دارو بهشتی🥺🥺,0
بابا سوالارو چرا هر چی میگردم نیس,1
کانال تلگرام دانشگاه فرهنگیان بزن همه رو گذاشته 🙂,0
سلام جا مدادی اجازه میدن ببریم؟,1
همه اس بذار تو پلاستیک شفاف ببر,0
یکی جواب لطفا🤕,0
بچه‌های تجربی از اذهبو فرعون قول لین قرابت دادن هم ریاضی و هم هنر اگه اشتباه نکرده باشم...,1
دقیقا داستان تیرانا هم فک کنم تکرار شده بود,0
بچه‌ها جواب بدین لطفا. ویدیوی تحلیل رو از کجا دیدین؟,1
بچه‌ها شیمی فرایند هابر اومده بود؟,1
اره احتمالا میدونی برا شما باید چی میاد,0
آره مسله بود,0
واقعا شیمی اونطوری که میگفتین سخته و نشدنی نبودا به غیر از یه چندتا سوال بقیه راحت بود شمارشیم خط کتاب بود واقعا سختونبود ایشالله فردا هم برای ما تجربیا راحت باشه,1
سوالا رو از کجا اوردی,0
به نظرتون سوال 192 عبارت ب درسته یا غلطه من که گیج شدم🤨,1
مرسی از دوستان😊,0
درسته دیگه هر خط برای برگشت ی الکترون به لایه دوم ک میدونیم برای اینکه الکترون از هر لایه بخواد بره بالا یا پایین باید مقدار معینی انرژی جذب و دفع کنه,0
قسمت ب و ت درست هستند........ عزیزم اینکه متن کتابه,0
خواهشا یه کمکی به من دانش آموز بکنید😃😅,0
بچه‌ها اگه سوالای عمومی ریاضی و هنر رو تحلیل نکنم ضرر کردم؟ اخه میترسم الان با دیدن سوالا استرس بگیرم,1
فارسیشون رو حتما تحلیل کن من خیلی سود بردم از تحلیل کردن فار سی هنر,0
اگه جوابای دینی رو داری تحلیل کن ولی اگه نداری ولش کن بیشتر گیج میشی بقیه درسا چیز جدیدی ندارن که اگه تحلیل نکنی ضرر کرده باشی,0
یعنی خیلی کم پیش میاد شیمی رو گنگ نیارن، میگیرید یا نه مفهومی بیارید نه گنگ😡,1
ما دانشگاه رفتیم دندونم خوندیم هیچی نداره والله دانشگاه استرس نداشته باشید این قدر مشکلات بیشتر تو زندگی هست کنکور هیچه پیشش ولی یاد بگیرید اخلاق داشته باشید،بدون اخلاق درس و مدرک پشیزی ارزش ندارن,1
خانواده..,0
تجربیا مطمئن باشید که قرار ازمون خوبی بدید :)))))) قضاوت کردن کنکور راجب سخت یا اسونیش کار غیر حرفه ایه شما تلاشتون رو که کرده باشید از پسش بر میاید چه 3 از 10 بزنید چه 10 از 10 (شما نسبت به بقیه سنجیده میشید و اگه سوالات سخت باشه برای همه سخته) استاد مرادی گفت بار نتیجه رو از روی دوشتون بردارید شما تلاشتون رو توی این شرایط سخت کردید و همین نشون میده شماها برنده اید همین الان هم از خیلیا جلوترین به خدا توکل کنید و ازش کمک بخواید مطمئن باشید که اتفاقای خوبی میفته و همه چیز خوب پیش میره,1
ممنون بخاطر حرفات من که خیلی میترسم,0
الهی آمین,0
خیلی ممنون🌸,0
ببخشید اگه میتونین هر چی از سوال‌ها رو یادتون میاد، بگید.,1
بچه‌ها اگه کسی جواب‌های دینی رو داره لطفا اینجا با شماره سوال بنویسه,1
آقا دویست و یازده شیمی چرا یکیش درسته ولی تو جواب یک نداره,1
خب تو این شرایط باید بزنی دوتا درست چون متن چهارم مشکوک بوده اساتید میگن غلطه ولی چون‌1 نداره 2 بزنید,0
نمیدونم همون سواله یانه اصلا کنکوری نیستم کللس دهمن ولی میگن یکی از سوالات کیلویی غلط بوده احتمال 99 درصد همین سوال که شما میگی,0
سلام میگن شیمی رشته ریاضی از تجربی سختره .راسته؟,1
خیر تجربی سخت‌تر باید باشه,0
هنوز کسی سوالات تجربی رو ندیده,0
سلام لزوما اینطور نیست ممکنه یه سال تجربی سخت‌تر و سال دیگه ریاضی سخت‌تر باشه,0
ن هر سال تو ی سطح ولی بعضی وقتا تجربی سخت تره,0
آقا ی سوال تو سوال 198 شیمی زده هر چی تو فلزهای یک گروه جرم بیشتر باشه اون خاصیت فلزی بیشتری داره ولی تو فصل 2 دوازدهم لیتیوم از همه کاهنده تره الان این و درست بگیرم طبق درس اول یازدهم یا غلط بگیرم,1
کاهندگی ملاک خاصیت فلزی نیست,0
سلام بچه،من 21 سالمه و هدفم کنکور سال بعد هست می‌خوام مهندسی بخونم به نظرتون زشت یا دیر نیست برای خوندن تا وارد دانشگاه بشم شده 22 سالم,1
نع هیچ وقت برای انجام کاری دیر نیست,0
دانشگاه 50 نفره ما 10 نفر سنشون بالای 22عه,0
وقتی که مهندس بشی و باعث افتخار بشی خیلی هم خوبه. درود به شرف و غیرتت موفق باشید,0
دادا مهم دله ک جوون باشه😂😂😂 داداش این چه حرفی مرد و زن سی چهل ساله کنکور میدن یعنی انقدر امید به زنگی دارن اونم تو ایران اون وقت 22سالته زشت نیس کار خودتو کن به حرف بقیه توجه نکن,0
اصلأ... اصلأ دیر نیست... منم میخام برا سال بعد بخونم تازشم ازت بزرگترم.... فقط به خواسته ای که داری فک کن و رویاهاتو دنبال کن,0
کسی نظری راجب زمین نداره؟,1
امیدوارم در حد کتاب باشه:),0
به نظرم اگه دیدی سوالی هست که میتونی بزنی بزن اما بیشتر وقتت بزار رو شیمی,0
داداش وقت زمین بزاریم رو شیمی شاید بازم کم بیاد,0
خوبه بزن,0
رفقای تجربی از ته قلب برای همتون ارزو موفقیت میکنم. ایشالله فردا این موقع خوشحال و اروم باشید و بابت زحماتی که کشیدید از خودتون ممنون باشید. مارو هم دعا کنید فردا مزد تلاشامون رو بگیریم.🥰,1
امیدوارم همه نتیجه تلاشمون رو بگیریم,0
شیمی جواب نفتالن چی میشه ؟,1
گزینه 4,0
جایی هست که گوشی رو بشه قبل آزمون تحویل بدیم؟,1
بله هست ولی اگه میتونی نبر گوشیتو,0
بخدا کنکور ریاضی هیچ ربطی به تجربی نداره زیست و شیمی و ریاضی فردا سخته فیزیک هم متوسط عمومیا هم ادبیات و دینی سخت عربی و زبان متوسط در کنکور درس آسون نداریم.,1
تموم شد؟ حالا بیا پایین,0
شیمی 40 درصد خوبه؟,1
عالیه احسن,0
ببینید تمومش کنید شیمی برا ما هایی که تو خونه لم دادیم و داریم حل میکنیم آسونه من خودم الان 27 تاش حل کردم ولی سر آزمون نمیشه همینقدر حل کرد چون سوالات خیلی نکته داره بعضی هاش که اگه همون موقع به ذهنت نیاد غلط میزنی ولی صادقانه بگم هم سطح کنکور پارسال رشته ریاضی بوده چون پارسال تجربی از هر دوتاش سخت‌تر بود و امسال احتمالأ تجربی سخت‌تر میدن,1
بچه‌ها من تجربیم الان فیلم تحلیل شیمی و فیزیک رو دیدم .... فیزیک خیلی اسونتر از 98 و شیمی هم زیاد نگران نباشید نسبت به پارسال خیلی بهتر ...سوالای اسون رو میتونید شکار کنید ...فقط مدیریت زمان میخواد,1
من بیشتر نگران ریاضی ام,0
آسون‌تر از 98 یعنی رفته مثال کتاب رو آورده ........,0
ببخشید کجا تحلیل‌ها رو دیدید؟,0
