text,comment
بچه‌ها من دخترم؛ بارتبه‌ی 10هزار آذربایجانغربی و اولویت اول با رتبه‌ی 7000و تراز کل 7760🙄باوجود اینکه 150‌کد رشته‌ی استانو زدم و حتی تربیت بدنیم رفتم ولی کلا مردود شدم😕.نمیدونم چیکار کنم؛سنمم از 22بیشتر شده نمیدونم چیکار کنم.ریسکه شاید سال دیگه سنشو همون 24 نگه نداشتن.الان مثل اینه هیچی نخوندم😣🙄,1
من که شروع کردم به مطالعه. امیدوارم 24 باشه. شما هم شروع کنید,0
من اموزش ابتدایی پردیس شریعتی ساری مرکز نوشهر,1
تنکابن,0
شما از کدام شهری,0
انشالا هم کلاس🙂,0
اره از ساری هستم انشالله هم رو ببینیم,0
ازساری هستی؟,0
سلام خوبی هم کلاسی منم مرکز نوشهر قبول شدم,0
سلام . رافائل چی قبول شدی .,1
رشته آموزش ابتدایی پردیس دکتر شریعتی ساری,1
دوستان من راهنما و مشاوره قبول شدم بنظرت بهترین رشته برای فرهنگیان کدوم است؟,1
کسی رو میشناسی ک پسر باشع با تراز 7500به پایین قبول شده باشه یا 7600؟,0
1400 از ارومیه,0
رتبتون چند شده و از کجا هستید ‍‍؟,0
دوستان بنظرتون روانشناسی شبانه شهر خودمون بهتره یا روانشناسی روزانه کرمان ؟ دلیلتون را هم لطفا بگید,1
سلام من میخواستم روانشناسی باهنر کرمان بیارم چه درسایی بخونم و به نظرتون تا کنکور میتونم بخونم؟ روزی چند ساعت بخونم؟,1
رتبه ی10هزار انسانی منطقه 3(تراز 7700)و اولویت اول با رتبه‌ی 7800،دختر از آذربایجانغربی،شانس قبولیم واسه فرهنگیان چقدر است؟,1
نه متاسفانه.نمیدونم چرا😕,0
قبول شدی؟,0
قبول میشی,0
کدوم شهری؟وتراز هاات در هر زیگروه چنده.؟,0
قبولی انشاالله,0
بچه‌ها چه جالب 105 و 117 رو معلم‌ها و نفرات برتر منفی یا اشتباه زدن یعنی اگه سر جلسه کنکور نفرات برتر و چندتا معلم هم باهامون بودن به درصد مطلوبی نمیرسیدیم هیچ منفی هم میزدیم دوستان موفق باشید براتون بهترین‌ها رو آرزو میکنم کنکور امسال اسون بود ولی فقط برا خود سنجش,1
کی نتایج میان مردودی بهتر از بلاتکلیفیه,1
رافائل جان کجایی بیاچه خبر,1
سلام دوستان چه خبرازمصاحبه میشه بگیدمصاحبه چطوری بودازرافائل جان چه خبر,1
سلام اگر در مصاحبه‌ی فرهنگیان بگیم فیلم می‌بینیم ممکنه ما را رد کنند ؟ بعضی‌ها میگن اشکال داره و احتمالا رد کنند ولی آخه همه فیلم‌های تلویزیونی را می‌بینند و واقعا دیدن فیلم شرعا و عرفان اشکال ندارد .,1
معلومه که اشکالی نداره همه فیلم میبینن نه نگران نباش,0
دوستان من پارسال با رتبه ی2800 دعوت ب مصاحبه نشدم ولی امسال ب لطف خدا با رتبه ی1900 دعوت شدم میخواستم یه چیزی رو بهتون بگم، اینکه هیچ‌درسی رو تو کنکور 0 نزنید حتما یکی دوتا تو اون درسی ک ضعیفین بزنین ک تراز علمی تون بره بالا،من رفیق خودم با رتبه‌ی 3هزار و تراز8100تو زیر گروه پنج دعوت ب مصاحبه نشد ولی یه پسره دیگه تو شهرمون با رتبه ی4 هزار و تراز8300تو زیر گروه پنج دعوت شد میخام اینو بگم ک اونایی ک واسه فرهنگیان تلاش میکنن زیر گروه یک و پنج مهمه و ترازش، نا امید نشین و تلاش کنین ثبتش کن,1
منم یاسوجی هستم ،پسر هستم تمام اولویت هام فرهنگیان بود,0
کدوم استان هستید ؟,0
سلام من یاسوجیم دو تا سوال داشتم اول اینکه پسر هستی یا دختر و سوال دوم اینکه کد رشته‌های که از اولویت 1تا 5انتخاب کردی چین,0
درصدام اینا بودن،ادبیات41_عربی65_دینی90_زبان0_ریاضی منفی2_اقتصاد100_فنون50_عربی اخ70_تاریخ جغرافی32_جامعه75_فلسفه25_ روان70 با تراز علمی8900،، منفی کارمو خراب کرد و رتبمو بالا برد ولی بازم خداراشکر ک دعوت ب مصاحبه شدم و دارم ب خواستم میرسم امید وارم موفق بشین🙂❤,0
کاربر25آ میشه بگی چند درصد زدی ریاضیتو ازچه نظرمیگی خوبه,1
کاربر25آ؟,0
خواهش میکنم عزیزم 🌹🌹🌹🌹,0
خواهش میکنم عزیزم 🌹🌹🌹🌹,0
ممنون ازپاسخ گوییت🌹❤️,0
"نه ریاضیم قوی نبود ولی مباحث آسون زیاد داره کتاب تو این کتاب میکرو طلایی مباحث دسته بندی کرده من فصل‌های آمار و احتمال ،تابع ،نمودارها,الگو و دنباله رو خوندم ولی اگه می‌خوای تراز بهتری بیاری بهت توصیه میکنم فصل معادله و نامعادله رو هم بخونی.",0
کاربر ببخش ..ریاضی پایت قوی بود کدوم پایه روخوندی کدوم مبحثاممنون میشم اگ پاسخ بدی,0
ریاضی امسالو 45 زدم در صورتی که فقط 3ماه ریاضی خوندم .این کتاب هم درسنامه جامعی داره هم تست‌های طبقه بندی شده بهتری هم اینکه نسبت به سایر کتاب‌ها قیمت بهتری داره 0,0
دوستان برا ریاضی چه منبعی پیشنهادمیدید,1
من کتاب میکرو طلایی ریاضی کامل داشتم خیلی خوبه,0
دوستان لطفا پاسخ بدید ممنون میشم,0
کاربر دو آ هش عمرمو تلف نکردم فقط دنبال علاقمم من عاشق دبیری ام امسال فرهنگیان مجازشدم ولی دعوت به مصاحبه نشدم تصمیم گرفتم بازم بمونم چون خودم قطعا میدونم تورشته و دانشگاه دیگه موفق نمیشم چون علاقه ندارم,1
سلام .اگر سال قبل گزینش قبول شده باشم دوباره باید گزینش شرکت کنم؟,1
لطفاً بگید,0
اهل استان آ.غ هس چهرتبه و چه ترازی اورده و پطر یا دختر؟,1
سلام خدایش حواب بدهید من میخوام دروس رتبه ساز بخون با علوم فنون با درس‌ها ی از کلاس دوازدهم منطق 3هستم دخترم هستم بخدا قبول میشم تربیت معلم یا نه,1
کاربر محترمی که گیر میدی خودت چرا سرت تو گوشیه الان اگه سرت تو گوشی نمیخواد به بقیه گیر بدی,0
سلام عزیزم باید همه درسا رو خوب یاد بگیری مسلط بشی و آزمون بدی انشاء الله اگه تلاش کنی و برا درسی کم نزاری میتونی,0
برو بشین درستو بخون به جای اینکه سرت تو گوشی باشه .,0
برو بشین درستو بخون بجای اینکه سر گوشی باشی . ثبت کن,0
نه نه نه تا وقتی سرت تو گوشی از دیگران نظر می‌خوای هیچ رشته ای قبول نمیشی .ثبت کن,0
نه نه نه تا وقتی سرت تو گوشی باشه و نظرات دیگران رو بخوای قبول نمیشی ثبت کن,0
میشه بگید کدوم کتابا تغییر داشتن برا 1401امسالم قبول نشدم باز پشت موندم خواهشا بگید که کدوم کتابارو بگیرم,1
برای فلسفه2 و فارسی2 کتاب جدید بگیر بقیه تغییرات جزئیه داشتن منم میخوام پشت کنکور بمونم برسی کردم ولی در کل کتاب منطق و روان و دینی هم دانلود کن که هر وقت هر درسی رو میخواستی بخونی برگه بزنی و متوجه تغییرات بشی کتاب هایی که احتیاج هست به کتابکار فلسفه2 و فارسی2 هست,0
افرین ک روحیه تو نباختی تو موفق میشویی اگه تلاش کتی,0
برا چی پشت کنکور . پشت کنکور موندن خیلی سخته . همه چیز که تو فرهنگیان خلاصه نمیشه . می‌خواستی رشته روزانه‌ها هم بزنی حتی آگه رشته روزانه‌ها هم نزدی برو پیام نور . ثبت کن ثبت کن,0
برا چی پشت کنکور . پشت کنکور موندن خیلی سخته . همه چیز که تو فرهنگیان خلاصه نمیشه . می‌خواستی رسته روزانه‌ها رو هم بزنی . فقط یک سال عمرت و تلف میکنی . از من می‌شنوی . حتی آگه روزانه هم نزدی برو پیام نور .... ثبت کن,0
تو همین سایت کانون اومده گفته که کدوم کتاب‌ها تغییر داشته صفحه اصلی سایت قسمت پربازدید هفته یه تیتر نوشته تغییرات کتاب درسی نسبت به کنکور 1401 اونجا می‌تونین پیدا کنید,0
سلام . ببخشید رتبه 4000منطقه 3 انسانی تقریبا ترازش چند میشه ؟,1
سلام دختر 6هزار من شنیدم دعوت شده,0
امسال در منطقه 3 تا چه رتبه ای دعوت به مصاحبه کردند؟,0
امسال در منطقه 3 تا چه رتبه ای دعوت به مصاحبه شده است؟,0
مگه منطقه 3 رتبه 4 هزار هم برای مصاحبه دعوت کرده؟,0
سلام دوستان ، به نظرتون برای کنکور دوتا کتاب فلسفه رو بخونم یا یه دونه کتاب منطق ؟ نمیخوام هم منطق بخونم هم فلسفه کدوم درس آسون تره ب نظرتون؟,1
از من میشنوی بخون همشو بخون من پارسال فلسفه‌ی دوازدهمو خوندم تونستم 18درصد بزنم ولی امسال تنها منطق خوندم منفی دو شدم بخون همشو بخون ولی دوازدهم یازدهم رو اول بخون,0
سلام خسته نباشید میدونید تقریبا کی جوابای اعتراض میاد؟,1
سلام با آرزوی موفقیت برای همگی بچه‌ها با رتبه 2000 منطقه 2 میتونم فرهنگیان قبول بشم,1
سلام دعوت به مصاحبه شدی ؟,0
سلام بچه‌ها منطقه 3 تا چه رتبه ای دعوت به مصاحبه فرهنگیان شدند . تو رو خدا جواب بدید ثبت کن,1
تراز 7500 دعوت شدم,0
1900 شدم و دعوت ب مصاحبه شدم رتبه و تراز زیر گروه یک و زیرگروه پنج خیلی مهمن,0
سلام بچه‌ها منطقه 3 تا چه رتبه ای دعوت به مصاحبه فرهنگیان شد تو رو خدا جواب بدید. ثبت کن,1
تاحدود 8هزار,0
سلام بچه‌ها منطقه 3 تا چه رتبه ای دعوت به مصاحبه شد تو دو خدا جواب بدید ثبت کن,1
سلام 6هزار دختر دیدم دعوت شده.14هزار پسر,0
بالاخره چند برابر ظرفیت دعوت کردن برای مصاحبه😐,1
سلام چه کسانی دعوت به مصاحبه شدن باچه ترازی و کدوم استان؟,1
1900 تراز8900. استان کهگیلویه‌و بویر احمد,0
اگر دعوت مصاحبه بشویم باید از کجا زمان انجام مصاحبه را بفهمیم,1
زمان و مکان مصاحبه رو فک کنم اموزش و پرورش استانتون اعلام میکنه,0
فرهنگیان دعوت ب مصاحبه شدم😃😃😃,1
از کدوم استان هستید ؟,0
خوشبحالت من نشدم تبریک میگم بت انشالله مراحل بعدیم موفق بشی,0
رافائل الان من که اسم تو اسامی دعوت شده‌ها نیومده ممکنه تو تکمیل ظرفیت بیاد ؟,1
سلام ممنون میشم جواب بدین... اگه کسی دعوت به مصاحبه نشه میتونه آزمون علوم ورزشی امتحان بده؟,1
منم همینه سوالم ولی میدونم میتونه سوالم اینه که ایا نتایج دعوت به مصاحبه رشته تربیت بدنی فرهنگیان جداگانه میاد یا همینه,0
دانشگاه تربیت شهید رجایی تعهد استخدامی و مزایای دانشگاه فرهنگیان را دارد ؟,1
بله عزیزم,0
دانشگاه تربیت شهید رجایی تعهد استخدامی و مزایای دانشگاه فرهنگیان را دارد ؟,1
منطقه 3,1
سلام من رتبم 1800هس یا تزاز8900,1
سلام اگه کسی ترازش 7500 هست بگه که رتبه اش چنده؟در کدام منطقه هست؟,1
سلام بچه‌ها میشه رتبتون رو بگید کسانی که می‌خواند برند فرهنگیان ؟من رتبه ام 7 هزار منطقه 1 شده . دارم از استرس دارم میمیرم نمی‌دونم به مصاحبه دعوت میشم یا نه . ثبت کن,1
سلام / منم معلوم نیست قبول میشم یانه / اما امیدم به خداست / استرس نداشته باش و خودت رو اذیت کن / امیدوار باش و به خدا توکل کن / ان شاء الله که دعوت بشی 🌼🌸,0
سلام بچه‌ها میشه رتبه‌ها تون رو بگید کسانی که می‌خاندان برند فرهنگیان . من رتبه ام 7 هزار منطقه 1 شده . دارم از استرس میمیرم نمی‌دونم دعوت به مصاحبه میشم یا نه.. ثبت کن,1
ارزوی قبولی برای همه دوستان دارم امید وارم به هر چی که دوست دارید برسید. تو این روز خا بهتره برای هم دعا کنیم الهی خودت کمکمون کن,1
همچنین 🌼 / التماس دعا 🌸🌸,0
سلام .برای قبولی دانشگاه فرهنگیان رتبه مهمه یا تراز زیر گروه,1
سلام عزیزم رتبه ات چندشده؟ من رتبه ام 7 هزار منطقه 1 شدم و رتبه ات در زیر 5 چند شده؟من رتبه ات در زیر گروه 5 6900 شده . شما منطقه چندید؟ ثبت,0
سلام عزیزم رتبه چند شده ؟من رتبه ام 7 هزار منطقه 1 انسانی شدم . و رتبه ات در زیر گروه 5 چند شده ؟ من رتبه ام در زیر گروه 5 6900 شدم,0
سلام عزیزم رتبه ات چنده ؟من رتبم 7 هزار منطقه 1 انسانی هستم . من هم می‌خوام فرهنگیان برم. عزیزم رتبه ات تو زیر گروه 5 چنده ؟من رتبه ام در زیر گروه 5 6900 شدم,0
فک کنم تراز زیر گروه,0
سلام دوستان. به نظر شما با تراز 6800 میشه فرهنگیان شیراز قبول شد. منطقه 3هستم,1
تراز چند؟,0
رتبه 4000 سهمیه پنج درصد,0
من با 7500تراز شدم 13000 منطقه 3 شما چطور از من بهترشدی؟ ثبت کن,0
منم با تراز 7500 رتبه ام منطقه 3 شده و13000,0
سلام من ترازم منطقه 1 7 هزار شدم . رتبه ات چنده ؟ثبت,0
سلام ..من لیسانس پیام نور دارم میخوام امسال کنکور انسانی بدم برا فرهنگیان .مشکل سنی ندارم فقط میگن فرهنگیان مدرک دار‌ها رو پذیرش نمیکنه این خبر واقعیت داره؟,1
فک‌نکنم‌مشکلی باشه.اصن با عقلم جور در نمیاد,0
دوستان با تراز 8200 منطقه 3 ارومیه رشته انسانی بنظرتون شانس فرهنگیانم چنده,1
ن اون شهرارو نزدم بهترین زیر گروهم 4 با رتبه 4200 و تراز 8100,0
در هر زیرگروه تراز هات ورتبه هات چنده؟,0
انشالا به احتمال زیاد دعوت میشین آیا شما محل خدمت شهرستانهای ارومیه وخوی و چایپاره و سلماس را زدید؟یا ن,0
بله دوست من شانست بالاست شکر خدا.انشاءالله میاری.,0
رتبه 5900 پیرانشهر پسر,0
رتبه ات چنده؟,0
پسری یا دختر دوست من؟کدوم شهری؟,0
سلام بنظرتون با رتبه 650منطقه دو حقوق تهران و مشهد و شیراز چقد شانس قبولی دارم؟,1
برو بگیر بخواب. این سوالاتتون دیگه عادی شده. رتبه برترا.,0
سلام در مورد انتخاب فرهنگیان هردو معیار تراز و مصاحبه ملاکه وبا هم در نظر گرفته میشه این دو جدا ی هم نیستن بلکه با هم تلفیق میک شمای کلی از داوطلب اراعه میدن که معیار پذیرشه,1
اگه همین یه تست نمیزدید گارتون ساخته بود،، ما نمی‌دونستیم امسال میشه با یه تست رتبه برتر شد،، بدونستیم غفلت نمی‌کردیم و میزدیمش،، حیف که دیگر گذشت،،,1
برای دعوت به مصاحبه فرهنگیان، کسانی که سهمیه دارن رتبه توی سهمیه لحاظ میشه یا رتبه توی منطقه؟,1
فک کنم تراز,0
مصاحبه ربطی به رتبه نداره کاربر دی 35 الان به رتبت مینازی و رتبه بالا رو مسخره میکنی. بود که که با رتبه بالا(بد) قبول شد و با رتبه پایین (پایی)رد شد. اونجا فن بیان ازت میخان ن اینکه گفتن سلام به پت پت بیفتی.,1
سلام آره این هست ولی خیلی کم افرادی هستن که واقعا به پت پت بیفتن.و مصاحبه سختی نداره به طور کلی بخوای بگی رتبه بهترا قبول میشن,0
سلام بچهابرافرهنگیان زمانی که چندبرابربه مصاحبه دعوت میشه اونی که ترازش بالاتره واونی که پایین تره شانسشون یکیه‌؟اگه اینجوری باشه خیلی بده خب!منظورکلیم اینه که اونافقط نمره مصاحبه رودرنظردارن یانمرات کارنامه کنکوروسابقت جلوت میندازه؟,1
نه در مصاحبه فرهنگیان شانس فردی که اختلاف تراز بیشتری از 6500 دارد بیشتر است,0
سلام.توی مصاحبه بیشتر میخوان ببینن اصلا این طرف به درد معلمی میخوره یا نه! و نگران نباشید اکثر بچه‌ها این حد نصاب را میارند و دیگه نمره‌ی تراز علمی هست که با نمره‌ی مصاحبه جمع میشه.البته باز هم در بیشتر موارد تراز علمی حرف اول را میزنه،مگر اینکه واقعا طرف توی جلسه نتونه از خودش دفاع کنه و عملکرد ضعیفی داشته باشه،که اگر اینطور بود میروند سراغ تراز پایینتر,0
ن برابر نیستن هرکس تراز بهتری داشته باشه سرتره!,0
واونجا همه برابرن هر ک مصاحبع خوبتر بده قبولع,0
سلام دوستان لطفاً بگید بین آموزش ابتدایی و آموزش الهیات کدوم بهتره؟,1
اگه عربی رو دوست داری الهیات بهتره اما اگه دوست نداری و متنفری ابتدایی خوبتره,0
سلام من اون قسمت معدل برانتخاب رشته معدل کتبی نهای زدم که خیلی باکل دیپلمم فرق داره یعنی حدودیکونیم نمره کمتره!برام مشکلی پیش نمیاد؟,1
نمیاد معدل کتبی میخاهن,0
منطقه 3. تراز 6800. رتبه 3700 5درصد. فرهنگیان میشه؟,1
استان فارس,0
کدوم استانی؟به استان فرق میکنه دوست من,0
رافائل ممنون میشم جواب بدی الان شانس کسی که شهرستانای تهرانه با منی که تهرانم تو اولیت تهران‌ها برابریم ؟ الان من تربیت بدنی با 6 ظرفیت نفر تهران شانسم بیشتره با توجه به اینکه عملیم خوب نیست یا دبیری و ابتدایی شهرستانای تهران با ظرفیت بالا ؟,1
رافائل من یه سوال دارم ممنون میشم بگی الان یکی از شهرستانای تهران تهرانو بزنه شانسش با منی که تهرانم برابره ؟ و اینکه شانس من تربیت بدنی تهران با ظرفیت 6 نفر شانس دارم با توجه به اینکه عملیم خوب نیست یا شهرستانای تهران دبیری یا ابتدایی با ظرفیت بالا ؟,1
امسال تهران مثل پارسال با اولویت پذیرشه ! هر جا تو کد رشته ای نوشته باشه اولویت پذیرش با فلان جا یعنی بقیه جاها نمیتونن از ظرفیت و سهمیه اونجا استفاده کنن / مگر اینکه ظرفیتش خالی بمونه که اکثر مواقع خالی نمی‌مونه که بدن به بقیه /تهران این مدلیه امسال /اما بقیه استان‌ها که اولویت پذیرش ندارن یعنی همه باهم برابرن و اولویتی در کار نیست تنها چیزی که مشخص می‌کنه رتبه و ترازه ! رافائل,0
دوستان پذیرش تهران اولیتش با خود تهرانیاست ؟ یا شهرستانای تهران ؟,1
رافائل من یه سوال دارم ممنون میشم بگی الان یکی از شهرستانای تهران تهرانو بزنه شانسش با منی که تهرانم برابره ؟ و اینکه شانس من تربیت بدنی تهران با ظرفیت 6 نفر شانس دارم با توجه به اینکه عملیم خوب نیست یا شهرستانای تهران دبیری یا ابتدایی با ظرفیت بالا ؟,0
رفتم چند جا پرسیدم راجع به این بومی همه گفتن همه استان‌ها بومی شده /دیگه اینقدر با اطمینان گفتن من گفتم پس تهرانم اینطور شده/شهره,0
بله معذرت میخوام🌹🌹 / آقای رافائل درست میگن /شهره,0
امسال برای همه استان‌ها بومی استانی بدون اولویته برای استان تهران قضیه فرق داره بومی استان با اولویت (مثل پارسال ) دفترچه رو بخونید متوجه میشید ! شهره خانوم احتمالا با دقت دفترچه رو نخوندن ! رافائل,0
شهره عزیز یعنی الا ن من تو شهرستان‌های تهران و خود تهران شانسم برابره ؟,0
شرایط برابر شده برای هر استان /دیگر تفاوتی نیست /شهره,0
سلام ببخشید ظرفیت فارس چقده جوا ب بدین ممنون میشم,1
سلام.کسانی که تو رشته انسانی فرهنگیان را دارید انتخاب میکنید ماکزیمم ترازتون را میشه بگید؟ و اینکه به نظرتون اغلب داوطلبان زیر گروه یکشون بالاتره یا پنج؟,1
تراز 9287 زیر گروه یک بیشتر,0
کدوم شهر هستید کاربر 22 سی؟,0
کاربر 22 سی ماشاالله.احتمالا رتبه تون دو رقمیه,0
ماکزیمم8100 رتبه زیرگروه یک 5000، زیر گروه پنجم رتبم 6300,0
11750 زیرگروه یک,0
تراز 8100 /رتبه م تو زیرگروه یک 5100 تو زیر گروه پنج 6500 /شهره,0
تراز کل 7800,0
7500 زیرگروهد4,0
رشته امور تربیتی آمد اما چیه این رشته!.؟,1
معاون پرورشی میشی,0
فقط معاون پرورشی یا معاون اصلی مدرسه هم مستقیما میشی؟,0
معاون پرورشی و ناظم میشی تو مدرسه‌ها بعد اینکه چنار سال فرهنگیان درس خوندی ! زیرگروه 5 عه /رافائل,0
63نفر زن ظرفیت برا زنجانه,1
خواهرم زنجان ظرفیت خانم‌ها /52 تا دبیر 18 تا ابتدایی که باهم میشه 70 تا /اصلاحیه امروز هم 11 تا امور تربیتی اضافه شد میشه 81 یکی /درست شمردید مطمئنید؟ /رافائل,0
اگه ظرفیت استان تون کمه ناراحت نباشید خیلی ! متناسب با هر استانه مثلا استان زنجان مجموع پنج گروه آزمایشی 18000 داوطلب امسال کنکور دادن که ظرفیت فرهنگیانش 300 تاست مرد و زن و هر پنج گروه آزمایشی ! اما یه استان مثل خوزستان 82000 داوطلب کنکوری امسال داشتند و ظرفیتشون 1400 تاست ! متناسبه تقریبا ! رافائل,1
بله درسته شهره خانوم /موفق باشید و سلامت,0
حرفتون منطقیه🦋 / من آمار کل استان مون رو نمیدونم فقط میدونم رتبه برتر‌های زیادی خواهیم داشت /اما من هیچ وقت امیدم به خدا رو از دست نمیدم چون مطمئنم اگه خدا واسم بخواد میشه اگه نخواد عالم و آدم واسم تلاش کنن دو رقمی هم باشم نمیشه😊🌹 /شهره,0
دوستان من گیج شدم برای انتخاب رشته اونجا که نوشته معدل منظورش معدل کتبی نهایی یعنی سال آخر یا نه معدل سه سال ؟ خواهشا هر کی میبینه جواب بده 🌹,1
واسه ثبت نام کنکور که معدل یازدهم را بهمون گفتن وارد کنید بعد از اینکه امتحان نهایی را دادید ویرایش کنید,0
من یک ماه بعد از امتحان نهایی رفتم از مدرسه گرفتم / پس واسه ثبت نام کنکور چه معدلی وارد کردی؟🤔🤔 /شهره,0
مدرسه‌ی ما هنوز همچین کارنامه ای به ما نداده,0
یه کارنامه مدرسه بهتون میده مربوط به سه ساله دبیرستانه ستون سمت چپ معدل کتبی نهایی رو نوشته /شهره,0
از کجا باید معدل کتبی نهایی را نگاه کنیم ؟,0
معدل کتبی نهایی /شهره,0
اهل آذربایجانغربی کسی هس..؟کدوم شهر,1
میاندواب,0
چرا امسال رتبه منطقه 3‌ها اینقدر بد اومده با تراز 7500پارسال میشدی 8000 امسال میشیم 13000 انصافه! ایا همه شما منطقع 3‌ها بد اوردید یا .... نه؟ ثبت کن,1
اره واقعا برا منم اینجوریه,0
بله کل استان مون 😐 /شهره,0
کل استان🧐؟,0
39 زن /ان شاءالله امسال همه به خواسته هاشون برسن🌻🌷🌻🌷🌻🌷 /شهره,0
انشالا قبول میشیم همه باهم,0
چن نفر دارید ظرفیت؟,0
واسم دعا کن قبول بشم لب مرزم و ظرفیت کم /🌹🌹/شهره,0
زیرگروه یک 8100/ دو 8000 / سه7900 / چهار8000 / پنج7900 /دیگه خورده هاش رو ننوشتم😊 /شهره,0
شهره ترازهات در هر زیرگروه چنده؟,0
من پارسال انسانی نبودم خبر ندارم نسبت به پارسال بهتر بوده یا بدتر /شهره,0
من تراز 8100 رتبه 6300 /شهره,0
8317 تراز,1
کسی رتبه 13 هزار داره ترازهاتون چنده ای جماعت مغرور ثبت کن,1
دیگه خودم از این جمله (به تراز ورتبه رقبا بستگی داره) بدم میاد 😅😅نمیدونم وقتی اینو میگم شما‌ها چه حالی میشین😂😂اما امیدوارم امسال آرزو هامون خاطره بشن🌷🦋🌷🦋 /شهره,1
سلام، نظرتون در مورد اعتراض چیه تا حالا کسی بوده که اعتراض کرده باشه و تغییری اعمال شده باشه ؟ من واقعا حس می‌کنم درصد یکی از درسام اصلا اینی که هست نبوده میشه اگه تجربه داشتین بگین ممنون 🌹,1
متاسفانه هیچ تاثیری نداره و سنجش زیربار قبول اعتراض حتی اگه درست باشه نمیره ! اگر خیلی خیلی برات مهمه و تاثیرگذار برو تهران حضوری سنجش ! این احتمال اثرش هست ! رافائل,0
به نظرتون با رتبه2995 منطقه 3 زیر گروه2 میشه دبیری علوم اجتماعی قبول شد ؟(گیلان),1
آره اتفاقا الان رفتم دیدم /ممنون /ولی کافینت پرداخت کنیم بهتره چون رسید رو باید پرینت بگیریم /شهره,0
فک کنم اطلاعیه قبلی گفته باید توسایت خودتربیت بدنی بریم ادرس سایتم زده منم هنوز باید برم اونجا ثبت نام کنم,0
من بهترین زیر گروهم یکه با رتبه 5160 / بدترین زیر گروهم 5 با رتبه 6495 /تربیت بدنی رو میخوام شرکت کنم / پس چرا اطلاعیه دوم که قرار بود بیاد هزینه معاینه پزشکی رو پرداخت کنیم نیستش ؟ /شهره,0
ولی من خودم دبیر تربیت بدنی رو دوست دارم که زیر گروش شدم5300.,0
ان شاءالله که قبول بشی🦋🌷,0
ظرفیت استانتون چقدره ؟ به تراز و رتبه رقبات بستگی داره / ان شتءالله که قبول بشی🌷 /شهره,0
بچه‌ها من بین دو رشته مشاوره و تربیت بدنی گیر افتادم نمیدونم کدومشو بزارم اول و کدومشو بزارم دوم به نظر شما کدومش بهتر,1
فاصله دانشگاه از شهرتون واستون مهمه؟ / اگر شخص اکتیوی هستید تربیت بدنی /اگر راحت طلبی مشاوره /شهره,0
