text,comment
کاربر 793 تراز کانون که اینقدرام مهم نیست من سال 99 خدا شاهده میانگین ترازم 4800بود ولی رتبه 6800,1
بنظرم بهترین فایده‌ی آزمونا تحلیل کردنشون چون خیلی بهت کمک میکنه ....تراز زیاد ملاک نیست,0
کاربر آ 10 قطعا کنکور تیر خیلی متفاوت با کنکور د برگزاری میشه 🌹🌹 کنکور دیم بخاطر یسری مسائله حالا بماند🌷🌹 .....ولی از خدا میخوام که کنکور تیر سخت باشه🌹🌹 .....,1
🌹🌹🌹🌹🌹,0
واقعا حیف شما که میانگین ترازتون هم 6400 ماشالله خوبه که.البته ببخشید نمیخوام فکر کنید دخالت میکنم.ولی در کل امیدوارم موفق باشید,0
امسال بخاطر ی سری مسائل کنکور نمیدم ...ایشالا سال بعد .....,0
انشاالله که تیر ماه به نتیجه مطلوبتون میرسبن🌹🌹,0
بچه‌ها بدون خوندن مشتق میشه از پس حد براومد؟ 🤔🤔🤔,1
خواهش میکنم,0
ممنونم....,0
بله میشه.اما هوپیتالو بلد باش,0
سلام بچه‌ها اگربخوای 40 درصد زیست بزنی باید چند سوال جواب بدی ؟ به نظر شما کنکور آسان بود یا سخت ؟ واینکه برای قبولی در رشته بهداشت روزانه چه معدل و درصدایی باید داشته باشی تو رو امام حسین تو رو خدا جوابمو بدین,1
بچه‌ها تراز کانونو زیاد درگیرش نشیتندیدم بعضی‌ها سوال میپرس از بچه‌ها اینجا. من با تراز 5500 کانون پارسال 4200 شد رتبه ام.پس زیاد درگیر اینا نشین بیشتر سعی کنید آزمونو تحلیل و برسی کنید چون واقعا بعضی از سوالات کانون البته اکثرا خیلی سخت هستند,1
کاربر 793 میانگین تراز قلم چیم 6400 ......,1
کاربر1 بی 5واسه پزشکی چ معدل و درصدی میخوادمیشه بگید,1
بچه‌ها برای زمین شناسی چه کتابی خوبه؟,1
خب با چه کتابی تست بزنم؟,0
کتاب درسی هم بخونی می‌تونی درصد خوبی بزنی,0
کاربر1بی 5شما مطمئنی اینایی ک میگید رو ازکجامیدونید,1
بچه هاپزشکی چ حدود معدل و درصدی میخوادحدکدا کاربر 1 بی 5میشه لطفابگید,1
بچه‌ها پزشکی چ معدل و درصدی میخوادحدودا کاربری ک جواب بقیه رو دادی درمورد معدل میشه اینم بگی لطفا,1
بچه‌ها کنکور دی خیلی راحت بود🤤 حالا بجز ریاضی😑...... فکر نکنم کنکور تیر همچین سوالایی بخوان بدن🙄😐 ......,1
بنظر منم تیر سطح سوالا بالاتر میشه.امیدوارم که کنکور سخت بشه چون کنکور آسون افتضاحه,0
وقتی ترازت زیر5000هست,0
اوکی ....,0
بچه‌ها الان منی شهریور همه دروس ترمیم کردم باز میشه چند تا درسام خرداد ترمیم کنم ؟🤔 بچه‌ها من اولین باره میپرسم بی معرفتیه بدونین و نگین,1
رفتم مدرسه بزگسالان شهرمون گفت میشه,0
واقعا نمیدونم 🙄,0
بچه‌ها من واقعا قصد ناامیدی ندارم اما بعضیا میگن طرف دو ماه مونده به کنکور شروع کرد و پزشکی قبول شدو فلان یا از فروردین شروع کردو پزشکی و دندان اورد اینا واقعا سالهای قبل پایه بسیار قوی داشتند.ولی الان زمان مناسبیه و 5 ماهو نیم مونده و مطمئن باشید رتبه‌های زیر هزارم ممکنه اما به شرط اینکه خوب بخونید و همه تلاشتونو انجام بدین.نه اینکه اسفند یا فروردین بیاین بپرسین,1
حق بود ...,0
👏👏👏,0
بچه‌ها توروخدا راهنمای کنید من نیم سال اول ترازم 5000 شد و درصدای کنکور دی همه زیر 20 درصد شدن از الان تا تیر روزی 13 ، 14 ساعت بخونم میتونم پرستاری بیارم؟ منطقی بگید مرسی😭,1
ممنون از همگی🥺❤,0
آفرین خیلی خوبه واقعا 👏🌹‌.‌.مطمئن باش با این تراز راحت قبولی🌹🌹 ....موفق باشی🌹🌹.....,0
مررسی بچه‌ها اره آ سی بی میانگین نیم سال اولم 5000 شد و خیلی از تستای کنکورم بلد بودم ولی شک داشتم و نزدم وگرنه زیست رو راحت 35 میزدم تلاشمو میکنم مرسی ازتون😍😍,0
کامنتمو بخون بالا,0
دوست گلم دنبال نظر بقیه نباش بسته به توان و پایه تون داره ولی تلاشتون رو کنید به نتیجه هم فکر نکنید مطمئن باشید حتی بهتر پرستاری هم میتونید بیارید به امید خدا,0
سلام 🌹🌹....اگر ترازت 5000 بوده خیلی راحت میتونی قبول شی🌹🌹 ..... یکی رو میشناسم که با میانگین تراز 5400 پرستاری قبول شد🌹🌹 ....روز 13 ساعت اگر مفید بخونی و هر آزمون رو تحلیل کنی صددرصد قبولی 🌹🌹.....,0
تو قراره بخونی! جوابش هم پیش خودته.بخون🌹...الناز,0
سلام بچه‌ها لطفا جواب منو بدین امیدوارم بهترینا براتون رقم بخوره ؛؛ رتبه‌ی منطقه 2 با معدل 19/80 زیست 50 فیزیک 50 شیمی 45 ریاضی 35 تقریبا چنده؟,1
برای تعهدی قطعا شانس دارید پردیس و آزاد یک سری جاها هم ممکنه,0
واقعا نمیدونم 🌹🌹,0
به نظرتون پزشکی میارم؟,0
سلام 🌹....واقعا این دیگه قابل پیش بینی نیست🌹 ....,0
سلام بچه‌ها میشه برام دعا کنید اگر خواستین صلوات هم بفرستین فردا هم امتحان دارم از 11به 13 لطف میکنین منو هم هنگام نماز دعاهاتون دعا کنین .من هم شما رو دعا میکنم ایشالا سال بعد اون چیزی که به صلاحتون هست و دوسش دارین برسین.مرسی🥰,1
حتما 🌹🌹,0
سلام بر نخبگان تخمین 👋🌹🌹🌹........,1
سلام.خوبین؟...الناز,1
شما بهتری,0
سلام 🌹🌹...خوبی ؟🌹,0
بچه‌ها تورو خدا راهنماییم کنید من تراز کانونم نیم سال اول میانگین 5000 شد کنکور دی ماهم درصدام همه زیر 20 درصد میشن تا تیر روزانه 13 ، 14 ساعت بخونم میتونم پرستاری بیارم؟ منطقی بگید مرسی😭😭,1
اره 11ساعت پیوسته بخونی حتما میاری,0
یه عده زیادی رفتن کنکور تازه فهمیدن درصد بالا زدن کار هر کسی نیست اومدن گفتن خدا رو شکر باز دوتا نمره نهایی تاثیر میدن وگرنه مجاز هم نمیشدیم !,1
بچه‌ها برای تخمین زدن معدل بالای 16 میانگین عمومی‌ها رو چند بزنم خوبه؟ 20 تا 25 درصد منطقیه؟,1
کاربر 793 غمت نباشه من به عباس میگم درصدهای منفی کنکور تو با معدل بیست درست کنه 😂,1
همون تو درصدهای درخشان داری اوکیه سید,0
عالی بود😂😂,0
بچه‌ها نیم سال دوم یا شبانه شهریه باید پرداخت کنیم یا مثل روزانس؟ لطفا یکی جواب بده ممنون🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍,1
با بچه‌های روزانه می‌شینی سرکلاس ولی باید یه شهریه بدی که بستگی به رشتش داره مثلا شبانه مدیریت بخونی تقریبا یک پونصد میشه,0
بچه‌ها الان منی شهریور همه دروس ترمیم کردم باز میشه چند تا درسام خرداد ترمیم کنم ؟🤔🤔🤔🤔🤔,1
سلام اقا من معدل کلم 13/77هستش میخام فرهنگیان بیارم چیکار کنم,1
شما حتی اگه کنکور دی رو هم شرکت کرده باشید ولی خرداد ترمیم کنید سازمان سنجش بر اساس معدل ترمیم شده شما انتخاب رشته تون رو انجام میده.نه براساس معدل اولیه تون که نسبتا پایین بوده.,0
ترمیم معدل کلو تغییر نمیده که بعدش,0
ترمیم کنید برای معدلتون حتما و برای کنکور هم تست زیاد حل کنید...,0
همین الان مقاله شو خوندم نمره نوزده الی بیست زیست شناسی با حداکثر هشت درصد جبران میشه :) پس کنکور بالا زدی غمت نباشه چون نهایی کار همه باشه کنکور همه فن حریفه 😂,1
تموم شد خیلی تاثیرگزاربود,0
کار بر 770......واسه تحویل خوابگاه اگه زود‌تر بریم ممکنه اتاق بهتری بدن یا فرقی نداره؟,1
از کی باید برای ترمیم ثبت نام کنیم؟,1
لطفا هر کسی میدونه بگه,0
دوستان خواهشا جواب بدید. با معدل 20 ، ولی فیزیک و ریاضی صفر درصد ،شیمی 30 زیست 50 زیر 20 هزار منتطقه 3 میارم؟,1
معدلت بیسته؟😑,0
دوستان انقد به تخمینای ی مشت دانش آموز توجه نکنید ... طرف واسه فقط 1 نمره معدل 6 هزار تا رتبه‌ی طرفو بدتر میکنه😂😂😂 اگر یکم علم آمار بلد باشی میفهمی چون معدل همه 17 تا 20 هست و انحراف معیار نداریم تاثیرش بسیار بسیار کمه.. در حد 200 نفر تو رتبه‌های زیر 5 هزار و 500 نفر تو رتبه‌های 5 هزار تا 10 هزار,1
من متوجه نشدم آخر معدل مهمه یا نمره ؟,0
اتفاقا دیدم معدلای زیر 17 خیلی ضرر میکردن و معدل 20 سود که با این سطح نهایی معدل بالای 19ونیم به‌ندرت دیده میشه,0
"دانشمند کارنامه‌های کنکور94,که تاثیر قطعی بود ببینی میفهمی که چجوری معدل شدید رتبه جا به جا میکنه",0
خوشحالم که متاثر شدی,0
حقیقت تلخه متاسفانه .... یکم راجب تراز دهی معدل تحقیق کنید.. برید بچسبید کنکور,0
اتفاقا چون تراکم تو این بازه بیشتره باعث میشه که معدل بالاتر تاثیرش خیلی هم بیشتر بشه. فقط شما امار نخوندی عزیز من,0
تهش میبینی تاثیر معدلو. خیلی بده جلو خود کسی کسی رو تحقیر کنی. دعوا نداریم که,0
باشه بیا پایین,0
اع تموم شد خیلی تاثیرگذار بود,0
سی میتونه بهم کمک کنه لطفا.ایشالا بهترینارخ بده براتون.....زمین66زیست42فیزیک35ریاضی 15شیمی18 معدل19.07 منطثه3 چ حدود میارم لطفا چن نفرنظربدن ممنون میشم,1
سی میتونه بهم کمک کنه لطفا.ایشالا بهترینارخ بده براتون.....زمین66زیست42فیزیک35ریاضی 15شیمی18 معدل19.07 منطثه3 چ حدود میارم لطفا چن نفرنظربدن ممنون میشم,1
کاربر یک بی 5 مال منم بگو,1
بچه هامن وسواس دارم پشت کنکورم همین باعث شده وسواس داشته باشم فک کنم ی حسیه یجوریم هعی نمیدونم درک میکنید یا ن ی حس جالبی نیس ن میخونم ن دوس دارم ک نخونم میدونید چی میگم خدایا شکرت هعی,1
فقط شروع کن حتی با زمان کم شروع کن درست میشه,0
من شرایط تو داشتم ببین چیزی که از زندگی میخوای مسیرش از کنکور گذر میکنه یا نه؟ خودتم کمتر سرزنش کن,0
سی میتونه بهم کمک کنه لطفا.ایشالا بهترینارخ بده براتون.....زمین66زیست42فیزیک35ریاضی 15شیمی18 معدل19.07 منطثه3 چ حدود میارم لطفا چن نفرنظربدن ممنون میشم,1
مرسی ابجی عزیزیم😂,0
عاها مچکر,0
رتبه خوبی در انتظار شما نیست😞😔😔,0
5200 منطقه. موفق باشی داداش. میتونی تا تیر بترکونی,0
پایین‌تر گفتم درصدام یه 30 درصد از شما بیشتره امیدی به سه رشته ندارم نشستم میخونم تیر ماه. بشین زمان دار تست بزن تیر ماه امتحان بده . وضعت خوبه ماشالله,0
من تومهمونیا ک میرم یا میان هیچکس بچشو ک هم سنو سال من باشه رو نمیاره یکی درس میخونه یکی میگه نمیادواینا من یوقتایی میرم اعصابم خورد میشه ک تنهامیمونم چیکنم,1
شما هم نرید,0
خب توهم نرو,0
سلام لطفا جواب بدین .درصدهای زیست 20فیزیک 30 شیمی 35ریاضی15 زمین 45تو‌منطقه یک رتبه چند میده؟پارسال رتبه 9000منطقه بودم می‌ترسم اونم نیارم,1
ممنون دوستان,0
6 تا 7 هزار منطقه 3,0
با این معدل 8500. برو واسه تیر. تو موفق میشی,0
با معدل 18 . 13000 منطقه 1. با معدل 19 . 7000 منطقه 1.,0
معدلم به گمونم18/75باسه,0
معدلت چنده تا بگم,0
بچه هاچیکنم من خیلی تنبلی میکنم وسواسم دارم ازاینور میخوام کاری کنم همش یوقتایی ذهنم درگیر میشه,1
دوستان شما اطلاعی در مورد کارنامه سبز ندارین؟,1
کارنامه سبزی که قرار بود پایان نیمسال تحصیلی برای انتقالی میومد؟!,0
کارنامه سبز مهر هر سال میاد,0
دوستی که گفتید دیپلم انسانی گرفتید کد سوابق تحصیلی تون هم عوض شده یا همونه ؟,1
سلام میگم بچه‌ها یکم ازم پرسید. برای فیزیک و شیمی ..چند تا تست تقریبا برای تسلط لازمه منم گفتم بین 200تا300 خوبه ..نظر شما هم همینه مومن کیخا:),1
یا غافِرَ الْخَطایا:ای درگذرنده از خطاها🌷🌸نماز,1
بچه‌ها من دانشجو دانشگاه ازادم .تصمیم گرفتم کنکور ریاضی بدم امسال ؛ترمیم معدل هم باید انجام بدم .میخوام این ترم واحدای‌کمتر بردارم که بشینم واسه کنکور بخونم(اما نمی‌خوام مرخصی بگیرم)میخوام مهندسی کامپیوتر دولتی بیارم حالا هرشهری که شد .نگاه کردم واسه این رشته حداقل باید زیر چهار پنج هزار منطقه دو شد.به نظرتون میشه تو این مدت واسه رشته ریاضی ب این رتبه رسید ؟,1
سلام اره شیمی زیاد بخونی با کمی فیزیک بهترین رتبه میاری,0
بچه‌ها تو اسفند درصد میدن تراز میدن کلا چی رو برامون مشخص می‌کنند,1
سلام ب بچه‌ها من صفرم یعنی صفر حدی ..کنکور دی دادم تموم درصدام میدونم زیر 10 میشه ..هدفم دبیری منطقه 3 هستش ..ی برنامه ریختم طبق توانایی هام خواهش میکنم اونایی ک تجربه دارن یا کسیرو دیدن راهنمایی کنن چطوری درسا رو بخونم مث فیزیک و اینا رو بازدهی بهتر بده ..نمونه داشتین ک قبول بشه تو این تایم دبیری🥺😣.اصلا امکان داره از چند تا مشاور پرسیدم میگن زیر 20هزار نمیشع اصلا منطقه 3 هستم,1
سلام ب بچه‌ها من صفرم یعنی صفر حدی ..کنکور دی دادم تموم درصدام میدونم زیر 10 میشه ..هدفم دبیری منطقه 3 هستش ..ی برنامه ریختم طبق توانایی هام خواهش میکنم اونایی ک تجربه دارن یا کسیرو دیدن راهنمایی کنن چطوری درسا رو بخونم مث فیزیک و اینا رو بازدهی بهتر بده ..نمونه داشتین ک قبول بشه تو این تایم دبیری🥺😣.اصلا امکان داره از چند تا مشاور پرسیدم میگن زیر 20هزار نمیشع اصلا منطقه 3 هستم,1
بچها روزی 13 ساعت بخوتم تا کنکور میشه 2 هزار ساعت یعنی کسایی که 2 هزار ساعت میخونن شانس قبولی پزشکی ندارن؟,1
بستگی به پایه ات داره,0
من الکی ب همه گفتم دانشجو پرستاری ام اما نیستم.. چون 2سال پشت کنکور بودم و همه اقوام دخالت میکردن... تا الان هم خوب نخوندم. خدا منو مرگ بده آمین...,1
این چه حرفیه عزیزم اتفاقا کار خوبی کردی گفتی از همین الان بخون حتما موفق میشی,0
از فردا خوب بخون,0
سلام بچه من تغییر رشته ای هستم دی امتحانات انسانی شرکت کردم ب ای کنکور تیر موقع ثبت نام باید معدل پیش انسانی وارد کنم ؟یا رشته قبلی که تجربی بوده؟,1
آزمون ورود به مدارس نمونه دولتی چجوریه؟ مراحلش رو میخوام,1
ازمونا سخته,0
ثبت نام. کارت ورود به جلسه.رفتن به محل آزمون. حل سوالات. اعلام نتایج. امکان اعتراض. ثبت نام در مدرسه مراحل خاصی نداره,0
اقا یه تخمین هم برای من میزنین؟ دمتون گرم. معدلم 18.94 هست . تا 19.3 کارم راحته. ریاضی 11 زیست 46 فیزیک 60 شیمی 43 زمین 64. پیام دیشبمو پیدا نکردم. منطقه 3. لطفا نظر بدین کسایی که دسترسی به تخمین رتبه دارن. ممنون میشم,1
بچه یه چیزی امید الکی نمیخوام بدم و نامیدم نمیکنم ... واقعیت اینه که کسایی که بهمن شروع میکنید باید روزانه 16 ساعت بخونید ... حالا یه برنامه بریزید و شروع تا تیر بای,1
مطمئن باش با 16 ساعت هیچی نمیشه قبول شد:/هیچی یاد نمیگیری.... واقعا کیفیت نداره این اندازه ساعت مطالعه,0
اتفاقا صدق میکنه چون باید مطالب بیشتر بخونی و ترمیم معدل واس کسایی مث من ک خرداده و...,0
16 ساعتت؟ خودت میدونی داری چی میگی؟ هر کی این مقدار بخواد بخونه که باید قید زندگی و روزمرگی رو بزنه,0
تموم شد؟ خیلی تحت تاثیر قرار گرفتم,0
برای همه صدق نمی‌کنه دوست عزیزم ...دانیال,0
پزشکی آزاد و پردیس یا تعهدی؟کدوم منطقی تره انتخابش؟,1
نه والا نمی‌دونم خودشم چیزی نگفت ...دانیال,0
انگار تازگیا برای تعهد 3 برابر یه قانونایی جدید تصویب کردن مثلا اگه استریت بشن میتونن تخصص بدن یا حق مطب توی اون منطقه محرومی که کار میکنن رو دارن، شما اطلاعی دارین که اینا درسته یا نه؟,0
البته خب اگه محل تعهد جای خولی باشه من میگم خوبه ایشون جای تعهدشم بده‌....دانیال,0
درامدش کمه تخصص نمی‌گیره ناراضیه....میگه در حدی که زحمت کشیدم حقم نیست با یک درامد بخور و نمیر داشته باشم و هم برم شهرستان .‌‌...دانیال,0
سلام اقا دانیال ، میشه دقیق‌تر بگین، مگه چه وضعی دارن؟,0
باتوجه به وضع یکی از اقواممون که تعهدی سه برابر هست گفتم...دانیال,0
پول داری قطعا پردیس یک مقدار کمتر پول داری ازاد در غیر این صورت تعهدی...دانیال,0
دوست من امسال رفته ازاد. میگه ترم‌های اخر . شهریه اش سه تا چهار برابر میشه. تعهدی منطقی تره. خیلی هم منطقی تره,0
دوستان سوال دارید به غیر از حدس رتبه در خدمتم و اینکه شیوه خوندن درس‌ها صفحه دوازدهم تربیت بدنی هست ....دانیال,1
سلام بچه‌ها چطورید,1
بچه‌ها من پارسال هیچی نخونده بودم 67 هزار منطقه سه شدم. چون نظام قدیمم دیگه خونواده گفتن بسه هرچقدر الکی پشت کنکور موندی برو آزاد. حسابداری آزاد شهرمون میخونم ولی پشیمونم مث چی. یه مقدار پول داشتم دادم کتاب خریدم ولی پول کلاس رفتن ندارم بخدا حتا کانون هم نمیتونم برم چون خونواده قبول نمیکنه پول بده دیگه از یه طرف ترمیم هم باید انجام بدم واسه اونم پول باید جمع کنم. خلاصه امکاناتم کمه بنظرتون اگه خیلی بخونم ممکنه بتونم زیر دو هزار منطقه 3 بشم؟ کسی رو میشناسین تو این تایم قبول شده باشه؟دندون میخوام,1
راس میگی؟🥺,0
اره تلاشتو کن از 2 فروردین یکی شد 800 کنکور 1400 از اسفند هم یکی شروع کرد شد 800 یکی هم دوماه مونده شروع کرد واسه کنکور 99 دارو تهران میخونه,0
سلام دوستان من دیپلمم رو سال 96 گرفتم وسال 98 ترمیم معدل شرکت کردم الان بخوام دوباره ترمیم معدل شرکت کنم میشه لطفا جواب بدید,1
دوستان کسی میدونه جواب رشته‌های سابقه تحصیلی کی میاد توی دفترچه نوشته دهه سوم دی ماه دی تموم شد سه روزم از بهمن رفت پس هرکی قبول بشه کی باید بره دانشگاه؟,1
دوستان دانشجو زبان پیش دانشگاهی دقیقا چیه؟,1
بچه‌ها مگه ترشح بزاق انعکاس نیست پس چرا مغز میانی در بروز انعکاس نقش نداره,1
ترشح بزاق مگه مال پل مغزی نبود؟,0
ترشح انعکاسی بزاق هم داریم که با دیدن غذا اتفاق میفته و با ترشح بزاق هنگام غذا خوردن فرق داره,0
چرا اینطوری زیست میخونید اخه ... کجای کتاب نوشته ترشح بزاق انعکاسه ... هر چی تو کتابه بخون از خودت تحلیل اضافه نکن که مهم نیس,0
دوستان با حذف عمومی‌ها درصد اختصاصیا چقدر تغییر کرده؟ینی اگه مثلا پرستاری میانگین 30 40 بود الان چند شده؟,1
همین مقدار شما 30 تا 40 بزنی قبولی من از الان از یه استاد معروف تو همین سایت کانون پرسیدم گفتن به 50 درصد مطالب باید تسلط کافی داشته باشی 70 درصد مطالب رو جدا کن و بخون,0
دوستان درصد فنون 70 عربی 71 اقتصاد 70 جامعه 75 روان 91 تاریخ و جغرافیا 45 و فلسفه 40 و ریاضی صفر چن میشم معدل 19,1
ریاضی صفر شدیداً ضربه میزنه,0
هیچی معلوم نیست کاربرجان چون این شکل کنکور اولین سال بود,0
تو رو خدا جواب بدین 😔,0
بچه‌ها واسه ترمیم معدل خرداد کی باید ثبت نام کنم؟🔴🔴 نظام قدیمی ام,1
اسفند ماه,0
از 15 بهمن ب بعد,0
بچه‌ها من بابدبختی و بستن خودم ب صندلی الان 3 روزه ک شروع کردم تازه و از همون 3 روز پیش دارم 14 میخونم. امروز مجبور شدم برم آموزش و پرورش کار داشتم واسه همین امروز نمیشه انقدر بخونم نهایتا 11 ساعت بشه خوند. من از همون اول ک برنامه ریختم بر اساس روزی 14 ریختم چون کمالگرا هم هستم الان حس میکنم باید از اول شروع کنم.چیکار کنم ؟ بهترین روز واسه شروع شنبه یک بهمن بود. میدونم مغزم مریضه توروخدا کمک کنید. من دی ماه رو سفید دادم کلا. چون هیچی نخونده بودم. هدفم زیر 1500 منطقه 3 هست.,1
ساعت مطالعه 14 برای شما بالاست از 8 ساعت یا حداکثر 10 ساعت شروع کنید و کم کم زیادش کنید,0
کم کم شروع کن ، از 14 ساعت شروع کردی زود از پا در میای و ول میکنی,0
دوستان درصد فنون 70 عربی 71 اقتصاد 70 جامعه 75 روان 91 تاریخ و جغرافیا 45 و فلسفه 40 و ریاضی صفر چن میشم معدل 19,1
نیم سال دومی‌ها شما از کی می‌رید دانشگاه الان گفتن 16 شروع کلاس،هست ما از کی باید بریم ؟,1
به منم گفتن همون 16شروع میشه یک روز قبل هم گفتن بریم برای تحویل خوابگاه,0
بهتون اطلاع میدن ولی فعلا همون 16ام هست، جهت اطمینان زنگ بزن دانشگاهت,0
سلام بچه‌ها من چهارشنبه آینده عروسی دخترخاله ام و رو پنجشنبه امتحان داریم ومن دانشجوام بهم گفتن گواهی بستری بیار یه روز دیگه ازت امتحان میگیریم به نظرتون دوست بابام که پزشک عمومی می‌تونه گواهی بستری درست کنه قبلا که نمی‌خواستم برم مدرسه گواهی الکی درست میکرد وله نظرتون چه گواهی بدم چون یکشنبه اش دوباره امتحان داریم مثلا جراحی لوزه خوبه لطفاکمکم کنید؟,1
ن بابا جراحی ضایس,0
اقا یه تخمین هم برای من میزنین؟ دمتون گرم. معدلم 18.94 هست . تا 19.3 کارم راحته. ریاضی 11 زیست 46 فیزیک 60 شیمی 43 زمین 64. پیام دیشبمو پیدا نکردم. منطقه 3,1
ریاضی00 فنون27 جامعه63 روانشناسی79 عربی 23 جغرافیا 28 فلسفه 9 اقتصاد79 منطقه سه معدل 19 فرهنگیان میام!رتبم حدودا چقد میشه,1
سلام دوستان راسته که قراره امتحان ترمیم معدل خرداد از صد نمره بشه؟,1
کسی از نظام قدیمی‌ها ترمیم معدل انجام داده؟ تو رو خدا جواب بدین حالم خوش نیست😔😔,1
دانشجو‌ها امتحاناتون تموم شده؟😭😶😑,1
نه بابا سختش مونده حالا😑,0
کسی میتونه بهم کمک کنه لطفا.ایشالا بهترینارخ بده براتون.....زمین66زیست42فیزیک35ریاضی 15شیمی18 معدل19.07 منطثه3 چ حدود میارم لطفا چن نفرنظربدن ممنون میشم,1
دوستان من ریاضی هیچی ،یعنی زیر صفر،یادم نیست کلا.چون چند ساله نخوندم.باید چجوری بخونم درصدم به حداقل پنجاه برسه؟از راهنمایی بخونم یا همون دهم رو بخونم میفهمم؟,1
اول از هر چیز دوهفته وقت بزار کتاب درسی رو کامل وعالی یاد بگیر از نهم تا دوازدهم بخون و چند بار سوال‌ها رو حل کن .بعد مباحث رو تقسیم کن وبیشتر وقتت را روی تست بزار یعنی هر روز 20 تست بزن و15 دقیقه درسنامه بخون و15 دقیقه هم تست‌های دیروز را مرور کن..اینگونه هم یادت می‌ماند وهم خیلی خوب پیش رفتی ومیبینی که طی دو ماه درصدت خیلی بالا میره .از فروردین هم کلاس انلاین ببین ولی تست یادت نره,0
بچه‌ها حقوق پرستاری چنده که می‌گن خیلی کمه ؟,1
در برابر میزانی که کار میکنند کمه,0
ده تومن,0
سلام کی قبولی‌های 1401رو میزنن؟,1
