text,comment
کاربر 547 من عمومی بین 60 و 70 حدودا اختصاصی‌ها بین 50 تا 60 زدم و نکته ای که وجود داشت برای من این بود ک از لحاظ فیزیکی شرایط خوبی نداشتم متاسفانه باعث شد سرجلسه عملکردم ضعیف بشه,0
حق با شماست آقای پور محمد ولی محض اطلاعت ما برای هر آزمون اعتبار سنجی می‌شدیم و اسم من داخل لیست مشهد همیشه بوده میتونید مراجعه کنید بهش,0
درصداتونو میشه بگید؟,0
آزمون خصوصا نسبت به قلم چی بسیار ساده‌تر بود زیستش فقط سخت بود شیمی ساده نبود ولی از 99 و 1400 خیلی راحت‌تر بود ریاضی متوسط بود و عمومی بسیار ساده حتی با اینکه من خیلی خوب نبودم امروز بازم این سوالا رو سخت نمیکنه,0
شایان جان عالیه نشسته تو خونه زیر کولر سوالای ریاضی رو به طور مجزا حل کرده میگه آسون بود بله ریاضی نسبت به سایر اختصاصی‌ها ساده بود،اما بزرگوار بشین صد تا عمومی بزن،بعد بیا سراغ اینا تازه زیست هم به شدت سخت بود و همراه بودنش با ریاضی شرایط رو برای حل ریاضی سخت‌تر میکنه با تجربه حضور در کنکور‌های 1400 و 1401،با قاطعیت میگم امسال فقط ریاضی و ادبیات نسبت به پارسال ساده‌تر بود فیزیک هم چندتا سوال خیلی ساده داشت ولی تعداد سوالات چالشی بیشتر از پارسال بود و شرایط برای کسب درصد بالای 70 سخت‌تر بود,0
سلام❤️ این درصدا به نظرتون زیره 10 هزار میارم؟ ، فارسی 33، عربی 45..... دینی 59.... زبان 18.... ریاضی 30.... زیست 40....فیزیک30.... شیمی 26....,0
کاربر - کاربر - شش اف عزیز سوال‌های ریاضی خیلیاش چشمی زیر سی ثانیه قابل حل بود باز هم انشاالله که همتون به هدفتون برسید,0
دلیلش اینه که شما تا الان کلید میزدی ولی تو کنکور نتونستی,0
نه بابا شیمیش قطعا راحت‌تر بوده شیمی 1400 خارج مثلا داغون بود,0
قطعا اینطور نیست ... ریاضی سخت نبود ... با شدت میگم ... شیمی از پارسال بهتر بود ... عمومی هم کلا متوسط,0
ببین این که تو راضی نیستی دلیل نمیشه بقیه بد دادن پس لطفا راجب بقیه نظر نده سختی نسبیه برای هرکه فرق داره.,0
درود به شرفت آسمان :)❤️,0
توجه نکنید به نظر اطرافیان شما حاصل تلاشی که کردیدو میگیرید,0
نگران تعداد زده هات تو زیست نباش ، توی کنکور خودم کلا 36 تا زدم در عین ناباوری کلا یه غلط داشتم شد 70 حدودا :) بعد آزمون هم بچها میگفتن زیستش آسون بوده و فلان استرس میگرفتم چون حس میکردم منفی زدم حتی :)) کنکورتون معمولا بهترین آزمونتون میشه چون بیشترین تجربه رو دارید وقتی میرید سراغش در مواجهه با سوالات,0
اگه میخای امسال رو با پارسال مقایسه کنی یه سر به نظرات بچه‌ها تو همین سایت کانون بزن.میفهمی که بعضی از چیزایی که گفتی کاملا غلطه,0
من کنکور هنر هم دادم عمومی هاش آسونتر از تجربی بود کلا آزمون امروز عمومی هاش در حد 1400 بود اختصاصی هاش در حد آزمونای قلم چی,0
ماهم یه زمانی یازدهم بودیم میرفتم سوالای کنکور رو میزدیم میگفتیم چقد خوبه اینطوری همه درصدا بالا میشه. ولی جلسه کنکور، سوالای کنکور وقتی میذارن جلوت قضیه کلا فرق میکنه,0
تعداد لایکو...😶,0
انصافا سخت بودو دام دار😑😑,0
دقیقا درسته. عزیزان تشریف بیارند تو ازمون استرس زمان کشنده هست و حجم دروس و سختی,0
آقای پور محمد بنظر من باید دوازدهم و هشت تا درس رو باهم بخونید در شرایط کنکور آزمون بدید بعد اظهار نظر کنید ممنون,0
ریاضی کنار زیست سخت می‌شد و گرنه تو خونه که می‌شه حلش کرد راحت چون مدل 1400 نبود😐,0
شایان پور محمد مشخصه اصلا تو باغ نیستی بله منم اگه کل تایممو میدادم به ریاضی هر 30 تاشو میتونستم بزنم ولی زیست چی؟ معیار سخت بودن یا نبودن فقط خود سوال نیست زمان بر بودنشم هست منم یازدهم بودم کنکور 99 دادم زیستشو 50 زدم ولی نتونستم به بقیه برسم لابد منم اون موقع باید میومدم کامنت میذاشتم که خیلی اسون و ابکی بود...,0
واقعنی زیستش خیلی نکته دار بوده؟! من خیلی زدم خداکنه غلط نشن!,0
ریاضیشو به خاطر زیست زیاد نمیتونستی وقت بذاری در کل 45 درصد زدم ریاضیشو اما زیستشو نمیدونم و حس میکنم غلط زیاد دارم,0
حق با تو من زیست فقط 24 تا جواب دادم و3 تا شک دار زدم زیست واقعا سخت بود من خیلی ناراحت بودم خوشحالم بقیه هم می‌گن زیست سخت بوده,0
اینکه شما این حرفو میزنی خعلی امیدوارم کرد شما خودت فک میکنی بطور میانگین چند درصد زدی؟,0
اسون نسبت به ده سال اخیر بود واقعا بود چون من کنکور ده سال اخیر رو زده بودم و این راحت‌تر بود برام سوالا نمیشه گفت سخت و پیچیده سوالا دقت میخاست شدید حتی اگه یه دور سوالو با دقت میخوندی میشد جواب داد,0
سید من یازدهمم 22 تا از سوالای ریاضی رو تونستم حل کنم و مطمئنم درسته فیزیکشم که من ندیدم ولی برای رشته ریاضی رو که دیده بودم آبکی بود خیلی,0
منم 18 ریاضی زدم یعنی همش غلطه,0
کاربر جان ضمن اطلاع عرض میکنم رکورد لایک سایت 3500 میباشد.,0
ریاضی معقول‌تر شده بود ولی من خودم واقعا نمیشد زیاد مانور داد روش بخاطر زیست ... زیست واقعا طاقت فرسابود برام ، قشنگ کسی بگه آسونه میشه فهمید چکار کرده چون دقیقا نکاتش تو عمق بود :),0
446 لایک رکورد دار سایته,0
پس هر چی ریاضی زدم غلطه 😂😭,0
من که از بس همه گفت آسونه ناامید شدم تنها سالی هم بود که میتونستم شرکت کنم. عمومیها و زیست برام خوب بود شیمی خیلی سخت و ریاضی و فیزیک رو وقت کم اوردم,0
زیست خیلی سخت بود ریاضی سخت شیمی سخت فیزیک متوسط به بالا زمین متوسط کمی اسون‌تر ادبیات متوسط عربی سخت دینی متوسط به بالا زبان متوسط به پایین,0
دقیقا موافقم این افراد حتما انتظار داشتند هیچی نزنند اما رفتند دیدند چند تایی می‌شود حل شود یا نفرات برتر کنکور هستند کنکور سرعت عمل بالا ودقت بالا را می‌خواست من خیلی زمان کم آوردم,0
این از 1400 خیلی سختتر بود .,0
دقیقا فقط دارن حرف بیخود میزنن آسون میشه کنکور 98,0
شاید برای یه نفر اسون بود که میگه,0
واقعا معلومه هیچى نخونده بودن که میگن اسون بود .! همینا رتبشون 10 رقمى میشه😂,0
برای هر بازه تراری ملاک سختی متفاوته ،مثلا یه ازمون برای بازه 7000 خیلی سخته ولی برای 5000 خیلی اسونه,0
اصولا به سوالی اذیتت کنه چه ازلحاظ زمانی که باید وقت بیشتری بزاری وچه ازلحاظ مفهوم جزییات میگن سخت و فقط اونی که خوب خونده میتونه به این نتیجه گیری برسه,0
سوال‌ها سخت نبود .. در حد رقابت برای تجربی بود ولی در کل از 1400 بهتر بود,0
آقای عبدلی و عاشوری یه سری از سوالات قابل پیش بینی بود مثل انعکاس دست و مقایسه دولپه تک لپه ولی یسری از سوالات برای پیدا کردن مثال نقض باید خیلی زمان میزاشتی تعدادشونم کم نبود من خودم حدود 30 تا تونستم با توجه به زمان جواب بدم,0
احسنت بر تو,0
موافقم شیمی به شدت وقت گیر و شمارشی,0
واقعا زیست و شیمی به نظرم بسیار سختر از حد انتظار بوذن ، زیست اصلا قابل قیاس با سال‌های گذشته نبود ، شیمی هم تعداد شمارشی‌ها به شدت بالا بود و به نظرم انصاف و تعادل رعایت نشده بود ، توی عمومی‌ها به نشرم عربی یه سر و گردن نسبت به بقیه درس‌ها بالاتر بود سطحش,0
عمومی و فیزیک خوب بود فقط,0
واقعاهمین طوره👏,0
تعجبم چرا اینقد زود اومد دفترچتون چون همزمان داشتم منم میزدم ساعت یازده زیستو ولی در کل چیزی که دیدم آسون نبود واقعا ، صرفا شاید بچها انتظار چیزی طاقت فرسا داشتن ، فیس و ظاهر سوالا آسون بود تو زیست بعضا ولی اذیت میکرد بازم,0
کنکور 1400 فقط ریاضیش سخت بود این کل دروسش به جز عمومی:),0
دقیقا تنها کامنت منطقی این صفحه فعلا نظر شما بود,0
به نظر من عمومی‌ها متوسط بودند (کمی ترجمه عربی و کمی هم دینی نکته دار بود ) در اختصاصی‌ها ریاضی مثل سال قبل(شاید کمی ساده‌تر )و زیست فوق اعاده شک دار و نکته دار بود فیزیک سطح متوسط داشت ولی شیمی از سخت‌ترین آزمون‌های قلم چی هم سخت‌تر بود,1
آفرین دقیقا با نظر شما موافقم زیست سخت‌ترین سوالات در میان کنکورهای چند سال گذشته داشت .مثل ریاضی پارسال,0
راستش سختی دیگه مد نظر نیست وقت لازم برای هر سوال مد نظر هست ....شیمی و زیست چنان انرژی از ما گرفت که سوالات فیزیک رو انگار با کمک یه قدرت ماورایی حل می‌کردم خودم موندم چطور تو اون شرایط وقت اوردم رسیدم به زمین ...زیست شک دار در کنار ریاضی خیلی بد بود دیگه شیرینی سوالات راحت احتمال شاخه ای و حد و آمار رو به دهنم تلخ کرد,0
پزشکی قبول میشی؟,0
با کنکور 1450 مقایسه میشه,0
با کدوم سال تخمین رتبه بزنیم بنظرت؟,0
زیستش با اینکه چن تا سوال رو کلا نگاه نکردم و حذف کردم با این حال 14_15تا سوالی ک زدم کلی وقتمو گرفت و هر سوال رو باید چندبار بررسی میکردم تا مطمئن بشم درسته شیمی هم سوالای شمارشی زیاد داشت و فقط مسائلش رو میشه با اطمینان حل کرد ریاضی تستای مثلثات و تابع و مشتق و حد رو راحت میشد حل کرد فیزیک هم بجز 3_4تا تستش بقیه واقعا ساده بودن عمومیا هم ک زیاد سخت نبودن بنظرم بهرحال خودتونو زیاد درگیرش نکنین الان دیگه وقت استراحته :),1
کلا 10 تست زیست شناسی جواب دادم که 4 تا غلط دارم😔,0
اونوقت منی که زیست رو 10 درصد جواب دادم باید چی بگم خداکنه رتبم بد نشه😭,0
موافقم باهات,0
زیست من زیره 30 تا ج نمیدادم الان فک کنم بزور به 20 تا رسید شایدم کمتر همشم شک دار,0
من خودم مجبور شدم وقت ریاضی رو بیشترش رو بدم به زیست تازه نصف سوالای که جواب دادم غلطه😂,0
من 43 تا زدم زیستشو,0
دقبقا زیست خیلی سخت بود,0
واقعا سوال منم هست اون چه طوری 44 تا زده ؟ خوبی ؟,0
کاربر آف سی چه طوری 44تا زدی,0
من زیستم خوبه‌ها ولی چرا 44تا زدم😰😰😅😑,0
زیستش اشتباه هم داشت,0
بچه‌ها با تراز بالای 6 هزار چند تا سوال جواب دادین از فیزیک و شیمی من از هر کدوم فقط 20 تا جواب دادم .,1
ریاضی 4 زیست 76 فیزیک 60 شیمی 45,0
ریاضی 19 تا زیست 26 تا فیزیک 27 تا شیمی 22تا,0
زیست 38 درصد . ریاضی 40 . فیزیک46 . شیمی 26,0
ریاضی 21 زیست 45 فیزیک 25 شیمی 30,0
ریاضی 23 زیست 45 فیزیک 24 شیمی 31,0
من تو قلمچی نبودم ولی حدود ترازم رو 7000 در نظر بگیر. زیست 40 درست و 6 غلط، فیزیک 22 درست و 2 غلط،ریاضی 20 درست و 2 غلط، شیمی رو اومدم بررسی کنم، واقعا بعضی سوالاش رو یادم نبود. بررسی نکردم. ولی 26تا جواب دادم. شاید دو سه‌تاش غلط باشه,0
ریاضی 16 تا درست جواب دادم زیست 40 درست فیزیک 23 درست و شیمی 28 درست,0
ریاضی 68 درصد زیست 58 درصد فیزیک 68 درصد شیمی 70 تا 75 احتمالا با کلید دبیرای کانون صحیح کردم بنظرتون چند میشه رتبم؟,0
ریاضی 15(همش درست بود ولی) - زیست 43 - فیزیک 21-شیمی 25,0
ابولا:/فک کنم فقط منم ازهرکدوم پنج تا زدم,0
زیست 35 شیمی 25 فیزیک 25 ریاضی 20,0
ریاضی 14 .شیمی 23 .زیست 42.فیزیک14,0
زیست 42 شیمی 32 فیزیک 22 ریاضی 13,0
زیست 36 ریاضی 15 فیزیک 24 شیمی 17,0
شیمی 29 تا و فیزیک فکر کنم 19 تا,0
شیمی 28 فیزیک20,0
شیمی 24 تا و فیزیک 10 تا😂زیست 35 و ریاضی 15,0
من مثل شما جواب دادم تقریبا,0
ترازم 6700 فیزیک 25 تا شیمی 28 ریاض 25 زیس 38,0
من آخرین آزمون قلمچی رو 6900 شدم شیمی25تا و فیزیک هم25تا زدم,0
بنظر من زیست خیلی راحت بود اگه میخوندین من خودم هرچی خونده بودم زدم کلا درست درومد,1
کاربر 630 گفتید بعد از اعلام نتایج درصدام رو بگم ادبیات 76 عربی 80 دینی 85/4 زبان 74/7 زمین 58/4 ریاضی 83/4 زیست 80/7 فیزیک 95/6 شیمی 73/4,1
منم همشو صد زدم😁😁🤣😂,0
21منطقه سه,0
رتبه تون چند شده با این درصدا ؟,0
نتایج چرا نمی‌یاد???😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1
لطفا اگه اومده آنلاین هستین بگین,1
نتایج هنوز نیومده ؟,1
سلام با میانگین عمومی 27 وتخصصی 10 درصد تجربی منطقه 3 پرستاری میتونم قبول بشم؟,1
سلام بچه‌ها به نظرتون با این درصد‌ها رتبه حوالی چند میشه ادبیات 53 عربی 78 زبان 64 دینی 68 ریاضی 88 فیزیک 88 زیست 65 و شیمی 62,1
آسون‌ترین کنکور تاریخ بود,1
من 😶 کنکورم😈 نتیجه خیلی مزخرف زدم 🤕🤒,1
اخبار جدید: نتایج پس از تاسوعا و عاشورا اعلام می‌شود!,1
نتایج کی میاد,1
دیر....,0
سلام برای قبولی در پزشکی میانگین دروس عمومی و اختصاصی حدودا چند باید باشه؟,1
فارسی30 زبان 4 دینی 60 عربی 58 ریاضی16 فیزیک 27 شیمی 33 زیست 32 رتبم حدودی چند میشه به نظرتون؟,1
حدود 25000,0
تقریبا 9000 تا 12000 شاید بیاری,0
بچه‌ها یکی از رفقام ریاضی رو 100 زده😐 خودمم واقعا دارم تعجب میکنم...,1
خدا کنه امسال قبول شم خیلی استرس دارم,1
خدایی واقعا انقد همتون خوب زدید؟ من که کلا امیدمو ازدست دادم😢,1
سلام دوستان به نظرتون با میانگین عمومی 54 و اختصاصی 45 رتبم چند میشه ؟ (منطقه 2),1
این اصلا برای من خوب نیست:(,1
احتمالا هفته دیگ جوابا میاد، هر کدوممون تلاش کردیم، خیلی جاها نخوندیم کم کاری کردیم و ی جایی ته ته ته دلمون پشیمونیم از اون کم گاریا هرچند هم کم. اما این موضوع باعث نمیشه تک تک روزایی که تلاش کردیم دود شن برن هوا، اینو که دارم براتون مینویسم با اسک تو چشمام و ضربان تند قلبمه. استرس دارم مثل همه‌ی شما...دعا می‌کنم خدایا امسال هر کسیو به آرزوشو و لیاقتش برسون...آمین,1
به نظرتون چه دارو میارم؟ فارسی 45 عربی70 دینی 80 زبان 70 ریاضی 20 زیست 40 فیزیک 70 شیمی 40 زمین 85,1
بله میانگین درصد شما خوب است,0
سلام دوستان کسی آزمون تربیت بدنی شرکت کرده ؟,1
سلام دوستان اگر خواستید رتبه خود را با هیوا 1400 محاسبه کنید هر درصدی امسال دارید به شکل زیر عمل کنید چون سطح سوال تفاوت اندکی داشته اختصاصی در ضد کسب شده ریاضی را نصف کنید سال گذشته ریاضی سخت بود زیست را10درصد اضاف کنید شیمی 5 درصد اضاف کنید فیزیک و ادبیات را 5درصد کم کنید بقیه تقریبا مثل سال گذشته بوده این نظر دبیران هست،,1
بادرصدایی که اینجا میبینم فک کنم من ازآخر اول بشم😂😊☺,1
ببین من دیدم کسی با صد هزارم تجربی فرهنگیان قبول شده حتی با هفتاد هزار پرستاری روزانه آورده همه چی به انتخاب رشته بستگی داره پارسال من فک کردم قبول نمیشم واسه همین انتخاب رشتمو خودم کردم درحالی کی خیلیا بدتر از من اورده بودن مث چی پشیمون شدم امسال مشاور گرفتم انشاا... که پرستاری یا یه رشته خوب بیارم تو هم از نظر من یه مشاور خوب بگیر تا یه رشته خوب قبول شی,0
والا منم. به نظرتون رشته تجربی تا رتبه چند فرهنگیان میگیره؟,0
آره واقعا ازیه طرف نظرسنجی‌ها اکثر خیلی دشوار زدن ازطرف دیگه اینجا همه درصدا بالا 60،70 نمیدونم واقعا اینا چطوری تونستن همچین درصدای نجومی بزنن الله اعلم😂😂,0
راستش دختر عموم سال 99 کنکوری بود بهم گفت همه تو قلم چی گفتن ای شیمی به اون سختی بالا نود زدم و هفتاد زدم و فلان بعد نتایج نبودن ...صبر امسال سطح اختصاصی‌ها و عمومی‌ها بالا بود و کنکور سختی بود به خصوص دوازدهم‌ها سه سال مجازی و خیلی هاشون آماده نبودن ...خداکنه نتایج خوب باشه برای کسی که تلاش کرده,0
سلام من توی یکی از کانال‌ها دیدم که گقته دوشنبه شب و سه شنبه صبح همین هفته نتایج میاد ایا کسی اینجا خبری از زمان اعلام نتایج داره ؟,1
سخنگو سنجش فرمود پاسخ کنکور اواسط مرداد میاد به احتمال زیاد از دهم مرداد به بعد,0
گفتن اواسط مرداد ممنون میشم دوست عزیز از این جور اخبار که صحت و غلطشون معلوم نیست پخش نکنی,0
دوستان متوسط زیست و شیمی اگر بشه 48 و ریاضی و فیزیک هم 68 حدودا و متوسط عمومی هم حدود 60 امید پزشکی یا دندان منطقه 3هست؟ آخه تخمین رتبه هر کدوم متفاوت میزنه ضمنا ریاضی پارسال زیاد سخت بود 30درصد خیلی تراز داشت مطابق 60 درصد امسال و شیمی هم امسال سخت بود 17تا شمارش داشت زیست هم که دیگه دیدین.؟ دوستان نظر بدن,1
ببین دوست عزیز خیلی‌ها قبل از تحلیل تست‌ها و مقایسه با کلید سنجش فکر می‌کنن هفتاد هشتاد زدن این یه چیز رایجه من خودم فکر می‌کردم شیمی 15 درصد زدم اما بعد تحلیل دیدم بیشتر زدم یا ریاضی به خاطر خستگی ناشی از زیست غلط ناشیانه داشتم ... مشاورهای زیادی گفتن امسال با توجه به سختی میانگین عمومی و اختصاصی برای رتبه‌های زیر هزار پنجاه درصد به بالا در نظر گرفتن یه سری‌ها گفتن رتبه زیر سه هزار امسال میانگین عمومی چهل و اختصاصی سی به بالا ..چند روز دیگه شد نتایج میاد .سخت نگیر .زیست و شیمی امسال نفس برید,0
من غلطای زیست و شیمیم زیاد بود و گرنه خیلی خوب در میومد هرکدوم 9 تا که 8 تا از غلطای شیمیم برای موردیا بود و سر زیست هم 5 دیقه وقت کم آوردم و نتونستم 10 تای آخر رو بزنم,1
تو 5 دقیقه میخواستی 10 تا تست بزنی؟ زهی خیال باطل اونم تو زیست,0
سلام زیست 30 شیمی 55 ریاضی 75 فیزیک 70 عربی 75 معارف 58 زمین 0 زبان 70 ادبیات 55 چی قبول میشم,1
پزشکی میاری,0
پرستاری یا فیزیوتراپی البته باید کلید سوالات را بگیری و با جواب هات چک کنی,0
سلام ببخشید ادبیات45 عربی38 دینی32 زبان 48 ریاضی27 زیست 27 فیزیک 26 شیمی 22 منطقه 3 فرهنگیان میرسون ممنون اگه جواب بدین,1
پرستاری دولتی میاری,0
پرستاری دولتی میاری,0
پرستاری دانشگاه آزاد میاری,0
ادبیات62عربی60 دینی85 زبان35 زمین75ریاضی20شیمی20فیزیک27زیست40 منطقه سه پرستاری میارم به نظرتون,1
قطعا میاری پرستاری,0
ادبیات27عربی41 دینی 55 زبان 89 زیست 50 شیمی31فیزیک40 ریاضی 45 بنظرتون امیدی به سه رشته تاپ هست آزاد پردیس؟,1
ازاد چیه روزانه میاری,0
دارو که قطعا آوردی آزاد یا پردیس بقیه ام احتمالش هست,0
سلام. ببخشید کسی میدونی با این درصدا میتونم دارو سازی روزانه بیارم؟ ادبیات 45/عربی 64/دینی86/زبان10/ریاضی30/زیست57/شیمی56/فیزیک53 منطقه3هستم🥺,1
سلام بله میانگین در صدها خوبه صد درصد میاری,0
سلام تو رو علی یکی جواب منم بده با این درصدا شنوایی سنجی زاهدانم باشه ایا میارم؟ ادبیات 45 دینی 84 عربی 84 زبان 15 زیست 45 شیمی 45 ریاضی 25 فیزیک 17,1
امیدت به خدا باشه میشه,0
ارع مطمئن باش,0
با این درصدا رتبم چن میشه؟ ادبیات :45 عریی:65 دینی:75 زبان:75 ریاضی:45 زیست:55 فیزیک:35 شینی:60 پزشکی منطقه دو میارم؟,1
به احتمال زیاد,0
ایشالله آره توکلت به خدا باشه ولی الان هیچی مشخص نیست همه چی قمر در عقربه,0
سلام زبان و ادبیات 32 عربی 70 دینی60 شیمی فیزیک 27 زیست 15 و ریاضی 6 چ رتبه ای میده منطقه دو رفقا؟! پرستاری و اتاق عمل آزاد میشه؟!یا پردیس کاردانی فوریت؟!(که تا 28هزار منطقه دو قبولیه) ممنونم نظر بدین,1
دانشگاه آزادو میاری و فوریت هم میاری,0
خانم حیدری (میانگین 7400) ببخشید میشه درصداتون رو اعلام کنید. دوستان بالای 7000 اگه میشه درصد‌های واقعیشون رو اعلام کنن اینجا,1
ببخشید من پیامتون ندیدم ادبیات 30 عربی 76 دینی 69 زبان 30 رباضی 50 زیست 57 فیزییک 63 شیمی 61,0
خیلی از دانش آموزا درصداشون و حتی به نزدیکان شون هم نمیگن مبادا کمی اختلاف داشته باشه و قال و قیلی از ماجرا دربیاد,0
سلام کنکور امسالو به نظرتون با چ سالی میشه تخمین رتبه زد؟,1
از کجا میگین 95؟,0
سال 95,0
هیچ سالی,0
ادبیات 50 عربی 50 دینی90 زبان 80 ریاضی35 زیست 30 فیزیک 50 شیمی60 به نظرتون داروسازی میارم,1
