text,comment
بستگی داره چه رشته ای می‌خواید بخونید. برای ادبیات و مترجمی و آموزش انگلیسی رتبه زیرگروه 1، زبان آلمانی رتبه زیرگروه 2، فرانسه رتبه زیرگروه 3 و بقیه زبان‌ها مثل ایتالیایی و ... رتبه زیرگروه 4 مهمه,0
دوستان به نظرتون با رتبه 2300 منطقه 2 میشه زبان و ادبیات ژاپنی دانشگاه تهران آورد؟,1
با رتبه 4000 منطقه یک زبان (هرچی توی حیطه زبان انگلیسی) شهر تهران قبول میشم؟ یا کرج؟فرهنگیان یا غیراون؟,1
دوستان من رتبه زبانم 1500 شد به نظرتون فرهنگیان قطعیه برام؟,1
احتمالش زیاده،میشه درصدا و ترازتو بگی؟!,0
سلام دوستان توروخدا جواب بدین واقعا دارم استرس بدی رو میکشم ادبیات 20 عربی 60 دینی 70 زبان عمومی 75 تا 80 تخصصی هم 50 بنظرتون چند میشه رتبم؟!,1
زیر هزار,0
800-2000,0
ادبیات 32 عربی 25 دینی 49 زبان عمومی 100 زبان تخصصی 100 زیر 300 میارم؟,1
پس در انتظار دیدن چیزهای ندیده باشید😆,0
ب حق چیزای ندیده 😂😂😂😂,0
پارسال درصد 100 زبان تخصصی نداشتیم اصلن حتی رتبه یک هم صد نزد.بعد شما زبان تخصصی به این سختیو 100 زدی؟ اساتید رو میاوردی 100 نمیزدن,0
هنوز میگن بعد عاشورا نتایج اعلام میشه دوستان لطفاً تراز کانونیتون رو با درصدایی که تو کنکور زدید بگید.,1
ادبیات 63 عربی33تا44 دینی 72 زبان ع 65 زبان ت 43به نظرتون رتبم چند میاد؟! منطقه 2 خیلی استرس گرفتم این روزای آخر😔🥺,1
زیر 2هزاری,0
اقا اینمه صب کردین یه دو روز دیگم صب کنین میاد نتایج دگه...😑,0
بگید خب😟😕,0
سلام دوستان بنظر شما با میانگین عمومی 70 و اختصاصی 15درصد چه رتبه ای میاد؟,1
دو ور 2000 فک کنم,0
تخصصی 30,1
سلام دوستان. من با این درصدا به نظرتون میتونم دانشگاه فرهنگیان زاهدان در رشته دبیری زبان بخونم؟ منطقه 3 هستم ادبیات: 60 عربی:40 دینی :25 زبان عمومی:50 زبان تخصصی:,1
شانست خوبه در مل خیلی متغیره فرهنگیان اونم زیان!,0
اره امیدوار باش,0
زبان تخصصی ننوشتی چند,0
سلام دوستان واسه ادبیات انگلیسی دولتی توی تهران باید درصدا چجوری باشه حدودی؟ منطقه 3 هستم چهاردانگه درصدامم حدودی بگم ادبیات 60 عربی 30 دینی 35 زبان عمومی 85 زبان تخصصی 73,1
کارنامه‌های قبولیارو ببین دستت میاد ولی بنظرم شانست خوبه در کل,0
یه سوال باتوجه به اینکه خیلیا کنکور زبان میدن انتخاب رشته نمیکنن، خیلیا هم برای فرهنگیان میرن زبان. و جدیدن هم رتبه برتر‌های زبان میرن رشته هایی مثل فرانسه چینی و... آیا بازم قبولی توی رشته ادبیات انگلیسی راحت تره؟ اخه من خودم از یکی از رتبه برتر‌های این رشته شنیدم توی ادبیات زبان‌ها رتبه‌ها هر سال برای قبولی فرق میکنه برای قبولی برای مثال اگه من یه سال با رتبه 200 بتونم ادبیات انگلیسی تهران بیارم ولی سال دگ با همین رتبه ممکنه نتونم بیارم,0
سلام کسی میدونی تعداد غلط چجوری روی تراز اثر میزاره؟ مثلا من تو زبان تخصصی 14 تا غلط دارم چقد میتونه رو تراز اثر بزاره یا کلا تراز بستگی به سوالا داره؟,1
نمیدونم ولی خب بستگی داره سطح سوالا چقد سخت بوده ...تعداد کسایی ک غلط زدن و یا کسایی ک نزدن... دیگ نمیدونم,0
درصد زبان تخصصی بین 44 تا 49خوبه ؟ و زبان عمومی 89... کاری به بقیه درسام ندارم ، همین دوتا خوبن با نه ؟,1
اره خوبه,0
دوستان با این درصدا رتبم چند میشه داخل کنکور زبان دینی 68 فارسی 10 عربی 38 زبان عمومی 73 و زبان تخصصی 40,1
رتبه 3000 یا 4000 کمتر نمیشه چون عربی و ادبیات رو بد زدی,0
زیر 2000,0
بنظرتون 20 درصد امسال تو زبان تخصصی معادل چند درصد پارسال میشه؟,1
همون که حدودی گفت رو میگم از کجا میگع...من نظری ندارم فقط منتظر خود نتایج اصلیم.... با نظر این و اون_که هیچ اساسی ندارن_هیچ دردی از کسی دوا نمیکنه,0
دوستمون حدودی گفت. ولی ترازی که امسال 20 درصد میده با پارسال احتمالا یکی نخواهد بود. نظر شما چیه؟,0
این تخمین رو از کجا و چجوری بدست اوردین؟,0
35 تا 40 درصد پارسال,0
بچه‌ها فرهنگیان از همون اول حقوق میدن؟ چه جوریاس؟,1
اره دیگ وقتی دانشجویی حقوق میگیری بعد دانشگاه هم میری استخدام میشی تضمینی ...برن تو نت کلا توضیح میده همه چی,0
واقعا بعضیا میاین این درصدای فضاییرو میگید حقیقتا اینا درصداتونه؟ اگه اینجوریه ک همه رتبه برترید,1
بله درسته کاملا باهاتون موافقم....,0
میدونم متوجه منظورت شدم ...بیخیال این افراد نتایج دیگه ده روز دیگه میاد .. حرفا و شنیده هارو بیخیال استرس بکشی یا نه دیگه هیچ تاثیری نخواهد داشت فقژ باید صبر کرد,0
بلی میدونم منظورم شما نبودی منظورم اون سری هستش ک میان میگن زبان اختصاصی ک واقعا امسال از سخت ستار‌تر بود رو نود درصد هشتاد درصد زدن خیلی اینجوری گفتن اینجا یا درصدای اصلا غیر حقیقی واسه بقیه درسا ک چنین چیزی اگه حقیقت داشته باشه دیگه همه اینجا رتبه برترن واقعا اینا استرس بقیرو ک حقیقتا درصداشونو میگن بالا میبره آخه دروغ چرا؟,0
قبلا هم گفتیم بخدا ما تو سنجش کار نمی‌کنیم که بدونیم شما رتبتون چی میشه فرهنگیان قبول میشین یا نه...کلا نمیشه این چیزارو دقیق گفت هزارتایی ممکنه فرق کنه... فقط میتونین یه بازه ای داشته باشین تو ذهنتون همین,0
سلام بچها رتبم حدودا چند میشه؟ ادبیات 70، عربی 50، دینی 90، زبان عمومی 100، زبان تخصصی 50 ؟ فرهنگیان قبول میشم.؟,1
آره عزیزم,0
معلومه که نه,0
خوشبحالت,0
سلام خواهشاً ج بدید خیلی استرس دارم با درصدای ادبیات 0 عربی 40 دینی 50 زبان ع 50 و تخصصی 30 ترازم چقدر میشه ؟ به فرهنگیان میرسه ؟ منطقه 2,1
فک کنم برسی ولی شانست خ کمه,0
درصدهای من در کنکور زبان ادبیات 65 عربی 90 معارف 93 زبان عمومی 93 زبان تخصصی 84 به نظرتان رتبه ام چند میشه؟,1
حاجی چجوری تخصصی 80 ؟ مطمئنی امسال کنکور دادی ؟,0
سلام رتبه برتر,0
دو رقمی,0
بچه‌ها میشه بگین حدوداچند میشم؟منطقه یک ادبیات50 عربی20دینی80زبان50تخصصی60,1
سلام من منطقه دو هستم ادبیات 33عربی 36 دینی 42 زبان عمومی 69 زبان تخصصی 48 ب نظرتون چ رتبه ای میارم؟,1
سلام بنده منطقه سه هستم درصدای ادبیات 60 عربی 80 دینی بالای 90 و زبان عمومی 30 و زبان تخصصی بین 25تا30,1
سلام درصدای احتمالی من دینی80عربی30 ادبیات50زبان 40زبان تخصصی 30منطقه 3 چه رتبه ای میارم؟,0
زیر 2000 راحت,0
سلام به نظرتون با درصدای زیر رتبه منطقه سه چند بشه؟ ادبیات 25،عربی 70، دینی 65، زبان عمومی 65، زبان تخصصی 70,1
جواب الان اومد ادبیات 28،عربی 60، دینی 64، زبان عمومی 52، زبان تخصصی 70 رتبه 1200 عجیبه واقعا انتظار داشتم بهتر باشه,0
زیر400,0
سلام ببخشید درصد‌های ادبیات 3 عربی 50 دینی 40 زبان 85 زبان تخصصی 60 چه رتبه ای میارم منطقه 1,1
زیر2000,0
زیر 4000 بنظرم بیاری,0
ببخشید من درصدهای عمومی بالایی رو زدم ولی تخصصی کلش شاید ده درصد خواستم ببینم این درسته که میگن برای دبیری زبان حتما باید تخصصی بالایی داشته باشی یعنی اگه رتبه هم خوب بشه بازم بخاطر تخصصی کم رد میشی؟,1
نه به ترازته,0
سلام دوستان وقتتون بخیر ممنون میشم نظرتو راجع به رنبم بگید با این درصدا .منطقه سه هستم از تهران هدفم فرهنگیانه .بنظرتون می‌خوره رتبم ؟اصلا چه درصدایی میشه ؟در صدام ادبیات 30عربی60دینی60زبان عمومی70زبان تخصصی 50,1
خیلی مچکرم کاربر نودوشش ای که پاسخمو دادی🌹🌼🌸منم دخترم و خودمم به همین فکر میکنم که احتمال قبولیم پنجاه پنجاهه,0
اره خوبه شانست بنظرم زیر 2000 میشی و اینم بگم خیلی ریسکه فرهنگیان کلا واسه زبان که دیگه خیلی بدتره اوضاع و پذیرش هرجایی فرق میکنه حتی یه جا صفر هم ممکنه باشه بیشتر برای دختر امکانش هست.... در کل خیلی ریسکع و حتما باید منتظر خود نتایج باشیم,0
سلام دوستان. من ادبیات هیچی نزدم. عربی 12٪ ، دینی 81٪ ، زبان 91٪ و زبان تخصصی 81٪ منطقه دو هستم. به نظرتون چه رتبه ای میارم؟ برا دانشگاه شیراز و فرهنگیان شانسی دارم؟,1
آره،زیر1000,0
سلام ادبیات 33 عربی 36 دینی 42 زبان عمومی 42 زبان تخصصی 69 ب نظرتون چ رتبه ای میاره؟ با کمترین تعداد غلط,1
زیر 4000 هزار شایدم بهتر,0
ب نظر شما ادبیات 33 دینی 42 عربی 36 زبان عمومی 69 زبان تخصصی 48 درصد با کمترین تعداد غلط رتبم احتمالا چند میشه؟,1
سلام با درصدای عربی 54 زبان عمومی 48 دین و زندگی 64 و ادبیات 28 و زبان تخصصی 15 چه رتبه ای میارم منطقه 3,1
زیر 3000احتمالا,0
سلام با درصد‌های 19 تخصصی. 30 فارسی. 37 عربی.56 دینی. 58 زبان کشی میدونه حدودا چند میشه,1
نگران نباش فکر کنم رتبه 6000 یا 7000,0
نظرتو نو بگید کنمور امسال سخت بود ؟یا سال‌های قبل ؟اکر لایگم کنید بع این معنیه که امسال سختر بوده .🧐بزنید ببینیم امسال چطور بوده,1
سلام میدونم حدسش با توجه به سطح سوالات 1401 سخته ولیبا درصد‌های 70 زبان عمومی و 40 زبان تخصصی و 30 درصد عربی و دینی و ادبیات هم مثل عربی بالای 20/30 درصد حدودا چه رتبه ای میده؟ دولتی میشه اورد؟,1
صددرصد...اصلا نگران نباشید,0
سلام ادبیات56عربی60دینی70زبان68تخصصی33 منطقه3چه رتبه ای میارم حدودی با نسبت کنکور که سخت بوده😭,1
اگه اشتباه نکنم زیر1000منطقه...تراز بالای8000,0
خیلی خوبه دولتی حتما میاری و فرهنگیانم شانست بالاست,0
با عمومی‌های نسبتا خوب (حساب نکردم دالی معمولا عربی و دیمی حدود بالای 70 و زبان بالای 90 و ادبیات 30) و زبان اختصاصی 90 رتبم چقدر میشه؟,1
دو رقمی حتما,0
دورقمی یا سه رقمی زیر 200,0
آقا ببخشید سوال تکراری میپرسم ولی استرس دارم -_- لطفا جواب بدید ادبیات 60، عربی 45، دینی 61، زبان عمومی 78 ، تخصصی 61 درصد. منطقه 1 چه رتبه ای میارم؟,1
زیر 500,0
سلام ...میشه خواهش کنم لطفا رتبه ای که حدس میزنید رو بگید ..ادبیات 40عربی 40دینی 65زبان 45تخصصی زبان 45چه رتبه ای منطقه دو مبارم و اینکه میتونم فرهنگیان برم یا نه؟,1
میشه خواهش کنم بقیه هم نظرشون رو بگن خیلی استرس دارم,0
خدا کنه چون پشت کنکوری تجربی هم هستم و یک سال زبان خوندم و ازمون دادم ولی بر خلاف تصورم کنکور خیلی سخت شد و از روحیه افتادم...,0
احتمال60به بالا نگران نباش...خیلی‌ها انتخاب رشته نمیکنن..ولی بازار کار مترجمی خیلی بهتره همچنین محدودیت نداری,0
زیر 2000،بستگی داره،نمیشه قطعی گفت،ولی احتمالش هست,0
سلام ، می‌دونم با سطح سوالا و تفاوتش با سالهای قبل سخته تخمین زدن ولی بنظر شما با درصدای ادبیات 28 ، عربی 30 ، دین و زندگی 72 ، زبان عمومی 68 و زبان تخصصی 38 درصد ، منطقه 3 رتبم چند میشه ؟,1
زیر 2500,0
سلام دکتر درس خوندن چطوریه؟/راسته میگن رتبه‌ها پولیه؟/شنیدم بابا باید مایه دار باشه/سرش تو کنکور و پایِ کار باشه/همه غمگینیم و خم شده پُشتمون/ببین ماتم کنکور کُشتِمون.ثبت😄,1
سلام یه سوال من زبان تخصصی رو 31 سوال درست و 22 سوال غلط زدم و 17 تا نزده خیلی خراب می‌کنه ترازم رو؟,1
تعداد درست ضرب در3...نتیجه منهای غلط...نتیجه کل ضرب در100 تقسیم بر تعداد سوال ضرب در3...درصد حساب کن,0
بله تاثیر داره دیگه منفی زدن فقط از اون ور که درصدت رو میاره پایین باعث افت رتبه میشه از طرفی هم تراز رو میکشع پایین ولی نمیدونم دقیقا چطور میشه .....منم تخصصی با غلطایی که دارم 30 درصد میشم ولی خب چون غلط کمتری دارم کمتر ترازم میاد پایین,0
و اینکه شما الان چهلو شش هفت درصد درست پاسخ دادید بعد با بیستو دوتا غلط هفت سوال درستتون از بین میره و میشه گفت ده درصد از کفتون رفته و درصدتون میشه سیو خرده ای .ولی نمی‌دونم به جز این تاثیر منفی چه تاثیری رو تراز داره ؟,0
مگه نه اینگه هر سه سوال اشتباه یک سوال درست رو حذف میکنه ؟بعد اونوقت به جز این تاثیر منفی بازم جداگانه روی تراز هم تاثیر منفی میگزاره ؟,0
سلام دوستان درصداقتصاد80،90درصد چقدر میتونه کمک کننده باشه؟,1
خیلی زیاد.راحت فرهنگیان قبول میشی,0
میانگین عمومی 70 درصد و اختصاصی 35 درصد رتبه دورقمی در سال 1400.,1
من نمیتونم اصن با تخمین و این چیزا نگرانیم کم بشه تا نتایج واقعا منطبق با امسال بیاد ینی دقیق بفهمم چی به چیه... بعدم فقط درصد نیس مثلا یکی تخصصی30 بزنه با 5 اشتباه بهتر از کسیه که 40 زده با 20 اشتباه و چیزایع دیگ....🤧🤧🤧🤧,0
سلام با درصد‌های 40 زبان تخصصی زبان عمومی 90 دینی32 عربی 30 فارسی حدود 25 درصد چه ترازی حدودا میده برای کنکور زبان 1401 با توجه به دشواری امسال؟,1
احتمالا بالای7500,0
حدسش سخته...,0
سلام بچه‌ها یه سوال داشتم رتبه بندی بر اساس تراز یا درصد مثلا کسی که درصدش از کسی یزره پایین تره ولی تراز بالاتری اورده رتبش بالاترمیشه؟,1
بچه‌ها سوال 18 ادبیات گزینه 4 درسته ن گزینه 3 واقعا اگه دقت کنین 3 غلطه ؛ولی خیلی از دبیران گفتن 3 درسته یعنی چی خب ؟😑,1
بلی شدولی من قبول ندارم,0
گرفتی داداش؟شد3,0
حالا فردا کلید میاد بیخیال.,0
ن اینطور نیست اگر دقت کنی 4 درست تره منم بین اون دوتا گزینه شک داشتم ولی 4 خیلی نزدیک تره,0
3درست تره 4 صرفا آرزوی شاعر رو بیان کرده,0
بچه‌ها ادبیات 33 عربی 36 دینی 48 زبان ع 69 زبان اختصاصی 48 ب نظرتون رتبم چقدر میشه؟,1
جدی؟ فکر میکردم 10000نمیارم,0
زیر 2000,0
ادبیات 33 عربی 36 دینی 48 زبان عمومی 69 زبان تخصصی 48 ب نظرتون تقریبی رتبم چند میشه؟,1
ادبیات 50.7 عربی 79 دینی 58.7 زبان عمومی 37.3 زبان تخصصی 8.6 چند میشه رتبم؟,1
زیر 4000,0
با این درصدایی ک دوستان نوشتم ، من هیچی نمیشم پس,1
درصدات مگه چیه؟,0
ادیبات52عربی50دینی68زبان64تخصصی33منطقه3تروخدا جواب بدین😭,1
زیر 1000,0
توروخدا من بگین😭😭,0
بچه‌ها با زبان تخصصی 82 زبان عمومی 84 معارف 17 فارسیه 40 عربیه 0 میتونم کاری بکنم؟,1
زیر 2000،نمیشه دقیق گفت.,0
کارنامه‌ها هنوز نیومدن شما چجوری درصداتونو پیدا کردین؟ خیلی عجیبه!,1
باچیزی که یادشونه و کلید قلم چی چک میکنن و حدودی میگن,0
"فارسی 54, عربی 41، دینی 49، انگلیسی عمومی 84 و انگلیسی تخصصی 73،به چه رتبه‌ای بنظرتون نزدیکه؟",1
نمیشه گفت زیاد،ولی زیر 500 هست,0
چرا تو نمودار زدن 66 درصد دشوار از حد انتظار ینی انقدر سخت بوده؟,1
نبوده ینی؟,0
کسی نمودار قلمچی دشواری زبان تخصصی 99 و 1400 رو داره چرا دیگ نشون نمیده فقط برا 1401 رو نشون میده,1
کسایی که سطحتون خیلی خوبه تو زبان برا درصدای بالا 70 رفته بودید. سر جلسه چقد تونستید بزنید؟ سخت بود؟,1
من قلمچی بالای 80 میزدم ولی اینو 61 زدم.,0
نود به بالا زدم,0
زبان تخصصی 78 زبان عمومی 94 ادبیات 65 عربی 74 دینی 77 بنظرتون چن میشه رتبم,1
خودت چه رشته ای میخوای؟ آره دو رقمی میشی,0
دو رقمی,0
با چه رتبه ای می‌تونی مثلا مترجمی سراسری قبول شی؟,1
345 هزار🤣,0
ادبیات بشدت وقت گیر بود به دینی نرسیدم ولی زبانش کاملا معقول و اسون بود,1
سلام با فارسی 30 عربی 30 دینی 49 زبان 47) تخصصی 20 چه رتبه ای میشه اورد کسی میدونه بگه,1
امسال سخت‌تر بوده یعنی ممکن زیر زیر 10 هزار بشه,0
من پارسال با همین درصدا 6500 منطقه دو شدم,0
فک کنم 7000 بیاری,0
من برای پارسال تقریبا درصدام همینطوری بود حدودا 12 هزار شد ،امسال دیگه معلوم نیست ولی فک نکنم زیر10 هزار بشه,0
من به امید تخصصی بودم عمومی هام رو متوسط زدم وقتی رسیدم تخصصی دیگه کلا از زندگی سیر شدم :/ الآنم افسردگی گرفتم از دیروز فقط توی سایتش نظرا و کامنتای داوطلبها رو میخونم من خودم دیپلم زبان دارم خیلی وقتی زبان انگلیسی کار میکنم ولی خیلی توی سوالات مشکل داشتم و فکر نمیکنم ک قبول بشم,1
ضریب ادبیات چهاره! مهم بود، بعدم دیپلم زبان داشتن چه ربطی داره,0
زیر 50 که نزدی؟ اگه بالاتر باشی نگران نباش بالای 30 بنظرم اوکیه واقعا ...ماها همه نگرانیم با این اوضاع ولی سعی کن تا نتایج نیومده الکی غصه نخوری,0
نگران نباش خدا بزرگه دری رو ببنده در دیگه رو باز میکنه,0
فارسی68عربی48دینی76زبان70تخصصی41،اینا رتبه چی میده؟میتوینم اینجا رتبه بگیریم یا اینجام هستن کسایی که پدرشون هیئت علمیه یا پزشک؟,1
رتبه خوبی میاره زیر هزار فک‌کنم,0
فارسی68عربی48دینی76زبان70تخصصی41،تو منطقه سه رتبه چند میده؟ ما که تو تجربی هیچ غلطی نکردیم،حداقل اینجا یه رتبه ای بیاریم دلمونو بهش خوش کنیم.اینا رتبه میده یا باز از بابا پزشکا و هیئت علمیا جا موندیم؟/ثبت,1
ادبیات و عربی 20 / دینی 10 / زبان عمومی 90 / زبان تخصصی 45 ... به زبان فرانسه تهران امیدی هست؟,1
نه متاسفانه عمومی هات پایینه و چون فرانسه میخوای زبان تخصصی هیچ تاثیری نداره برات,0
با ادبیات و عربی 20 معلومه قبول میشی,0
زبان تخصصیت چی بود؟,0
کاش اون دو تا سوال لغت که شک داشتم رو میزدم هردوتاش درست بوده😑,1
کاربر96 اشکال نداره انشالله اونچیزی که دلت میخواد رو میاری🌷🌙 من خودم تجربیم چیزی برای زبان نخوندم . خودم سطح زبانم خوبه همینجوری اومدم که آزمون داده باشم بدم نزدم ولی خب اون دو تا رو میزدم دیگه عالی میشد 🙂,0
چ حس بدیه :/ همه همینجوریم من خودمم یه چندتا حدس میزدم ولی نمیدونم اخر زدم یا نه,0
ادبیات 72 عربی 72 دینی 68 زبان عمومی 64 ز تخصصی 15 ، منطقه 2 چند میده ؟,1
اگه میگیم سخته خب برایه همه سخت بوده پس درصدهای کسایی که در حد خودمون بودن هم پس به اندازه ای یکسان اف میکنه...من خودم پارسال نصف امسالم نخونده بودم 20 زدم اون وقت امسال هم 30 پس دیگه لابد ی چی هست دیگه,1
جدا از عمومی‌ها، سوالات تخصصی، مخصوصا درک مطلب خیلی بیش از اندازه میل به استفاده از فرم علمی و مقاله مانند داشت. من در آزمون آزمایشی سنجش که حدودا دو هفته پیش بود شرکت کردم، و به طور عینی دیدم که ظاهراً طراح‌های سوال، امسال دوست داشتن تمام درک مطلب رو تبدیل به یک سری جمله غیرقابل فهم کنن تا به شکل خرد کننده‌ای داوطلب‌های قوی‌تر رو از داوطلب‌های دارای ضعف جدا کنن. به چه علت باید مباحثی مثل اقیانوس‌شناسی یا ژنتیک یا زبان‌شناسی در چنین آزمونی مطرح بشه؟ طرح سوال از مطالب علمی تخصصی عادلانه هست؟,1
ترتیب اجزای جمله بنظر من، نصف نصف بود. هم سوال سخت داشت و هم سوال آسون. مخصوصا که در بعضی سوالات اون بخش، واقعا دقت مهم‌تر از دانش زبانی بود. واژگان هم بنظرم لغات غریبه زیاد داشت. به هیچ‌وجه از نظر محتوا شبیه به سال‌های قبل نبود و حداقل داخل گزینه‌ها هم، موردی نبود که به حذف گزینه کمک کنه. کاملا وابسته به دانش زبانی خود شخص بود.,0
نظرتون درباره ترتیب اجزا و واژگان چی بود؟,0
ادیبات52عربی50دینی68زبان64تخصصی33منطقه3تروخدا جواب بدین😭,1
یعنی زیرهزار میشم امیدی هست😭,0
دوست من به خدا 80 درصد گند زدیم نمیشه چیزی گفت از الان ولی کلا خیلی خوبه درصدات سهمیه منطقه 3 هم که داری پس زیاد نگران نباش,0
اختصاصی به شدت سخت بود😭,1
سلام دوستان ممنون میشم راهنماییم کنید با این درصدا فارسی 56 عربی 50 دینی 57 زبان 40 منطقه 3 میتونم چینی یکی از دانشگاه‌های تهران بیارم؟,1
من فقط ی سوال دارم شمایی که میای درصد میدی فلان دروسو 70 زدم 60زدم با وجود این سختی که خیلی‌ها بچه مثل من زحمت کشیدن ولی اون چیزیو میخواستن نزدن من با میانگین 50درصد در عمومی و 40در تخصصی هنوز مطمئن نیستم شما چه حافظه دارین تمام پاسخ هارو حفظ کردین اومدین به کلید نگاهم میندازین بعد با قاطعیت تایپ می‌کنین انگار همه رو یادتون هست لطفا یکم صادق باشین و استرس الکی به کسی ندین با کنکور نه چیزی تموم شده نه شروع با آرزوی موفقیت برای همه اما افکارتون رو بزرگ کنین با این کارا به جایی نمیرسین,1
سلام فارسی 60 عربی 32 دینی 64زبان 54 زبان تخصصی 9.5 رتبه تقریبا چند میده لطفا جواب بدین؟,1
سلام بچه‌ها بنظرتون زیر 2000 میشم؟ ادب51 عربی21 دینی70 زبان 53 تخصصی62,1
آره با توجه به سطح زبان تخصصی امسال فک کنم زیر 500 منطقه بشی,0
فکر نکنم!,0
منطقه یک هستم واقعا میگین یا حدس میزنین؟,0
کشوری یا تو منطقه؟ تو منطقه خودت که فکر کنم زیر 500 بشی,0
تخصصی یه نزده و دوتا غلط داشتم شد 94.8 ولی برعکس زبان عمومیو هشتاد و خورده ای زدم :/,1
از کجا میگی من کارنامه یکی رو دیدم که 95 درصد اختصاصی زده بود رتبشم دو رقمی بود رفته بود زبان ژاپنی,0
تو کنکور سابقه نداره کسی زبان تخصصی بالای 90 بزنه,0
درود بر تو ای نابغه قرن چقدرم متواضع تشریف دارین مرحباا,0
چطور درصد گیریم اشتباهه وقتی از خود سایت قلمچی استفاده کردم؟ 67 تا درست یه دونه نزده دوتا غلط خودت بزن ببین چه درصدی بهت میده. خیلی چیز غیرقابل باوریه برات میدونم,0
سلطان درصدگیریت اشتباهه! :)) احتمالا گزینه‌ها رو هم اینجوری زدی,0
کلیدو از کجا پیدا کردین,0
سلام رتبه 1,0
عمومی هاش در کل بد نبودن ولی سطح تخصصییش بالا بود,1
ادبیات 38 عربی 36 دینی 42 زبان عمومی 69 زبان اختصاصی 48 ب نظرتون چ رتبه ای میاره،؟,1
بنظر من زبان عمومی و تخصصیش یکم راحت بود اما فارسی و عربی و دینیش خیلی سخت بودن.من اصلا سر فارسی وقت کم آوردم.عربیش که کلا هیچی نفهمیدم با اینکه ترجمه عربیم بهتر از قواعد بود,1
زبان تخصصی راحت بود؟!,0
دوستان ادبیات51،عربی32،دینی72،زبان عمومی72،زبان اختصاصی 35،منطقه 3 چه رتبه ای میشه تقریبا؟,1
ادب 36 عربی 25 دینی 60 زبان عمومی 80 تخصصی 30 منطقه 1 چه رتبه ای میده تقریبا ؟ لطفا بگین زندگیم به این بنده باید تصمیم بگیرم پشت بمونم یا چی:(,1
500-600 بیاری فکر کنم,0
بیاین بگین اختصاصی زیر 50 زدین😭,1
تو بگو زیر 30 بازم جا داره خدایی,0
من 62 زدم,0
زیر پنجاه برای امسال خوبه,0
کانالی نیست که این دروسو تحلیل کرده باشن ؟ من از کجا بدونم این کلیدا برا کدوم دفترچه اس:/,1
مثل همیشه منحصرا زبان برا دبیرا مهم نیستش که بیان تحلیل کنن,0
برای دفترچه آ هست همون که خود سایت سنجش گذاشته,0
دیدم:///,0
تعجب میکنم یسریا میگن دینی خیلی راحت بود دینی واسه من همیشه تقطه قوت بود و بالای 80 میردم اما الان حساب کردم درصدم 60 شد😕 به نظرم سوالاش خیلی شک برانگیز بود وتخصصی هم بشدت سخت بود,1
دینی سخت بود,0
اره دینی خیلیم راحت نبود,0
دینی حتی بین اساتیدشم اختلافه,0
سلام اینا رتبه چی میده؟فارسی68عربی48دینی76زبان70تخصصی41,1
بچه‌ها با ادبیات 40 ،عربی 40، دینی50،زبان ع 50، و زبان تخصصی 25 دانشگاه فرهنگیان منطقع سه خوزستان قبول میشم؟ معدل کل 18/5 معدل کتبی15/47رشته تجربی، نمره کتبی زبان دوازدهمم هم 15/5 به نظرتون دبیری در میام؟,1
شانس دارین ولی تا نتایج بیان چیزی مشخص نمیشه اگه برین تخمین 1400ببین متوجه میشین,0
پسرم 20سالمه,0
دخترین یا پسر؟,0
